"csquares";"Lat";"Lon";"Year";"FD_total";"depth";"fleet"
"1300:370:370";37.75;0.05;2013;1.05282547448894;885.599975585938;"trawlers"
"1300:370:370";37.75;0.05;2014;1.08161572762735;885.599975585938;"trawlers"
"1300:370:370";37.75;0.05;2015;1.02136586518851;885.599975585938;"trawlers"
"1300:370:370";37.75;0.05;2016;0.995716031064234;885.599975585938;"trawlers"
"1300:370:370";37.75;0.05;2017;1.00546980306108;885.599975585938;"trawlers"
"1300:370:380";37.85;0.05;2013;6.31418710575723;771.200012207031;"trawlers"
"1300:370:380";37.85;0.05;2014;6.48685299344986;771.200012207031;"trawlers"
"1300:370:380";37.85;0.05;2015;6.12551209341166;771.200012207031;"trawlers"
"1300:370:380";37.85;0.05;2016;5.97168047001659;771.200012207031;"trawlers"
"1300:370:380";37.85;0.05;2017;6.03017747912901;771.200012207031;"trawlers"
"1300:380:100";38.05;0.05;2013;2.94044876885228;900.169982910156;"trawlers"
"1300:380:100";38.05;0.05;2014;2.99994788897257;900.169982910156;"trawlers"
"1300:380:100";38.05;0.05;2015;2.95297948048785;900.169982910156;"trawlers"
"1300:380:100";38.05;0.05;2016;2.93059229185085;900.169982910156;"trawlers"
"1300:380:100";38.05;0.05;2017;2.92692051171751;900.169982910156;"trawlers"
"1300:380:101";38.05;0.15;2013;1.67034468095168;846.440002441406;"trawlers"
"1300:380:101";38.05;0.15;2014;1.69891253131112;846.440002441406;"trawlers"
"1300:380:101";38.05;0.15;2015;1.70257929668598;846.440002441406;"trawlers"
"1300:380:101";38.05;0.15;2016;1.70218344305152;846.440002441406;"trawlers"
"1300:380:101";38.05;0.15;2017;1.69236388033664;846.440002441406;"trawlers"
"1300:380:102";38.05;0.25;2013;2.47286528202894;818.099975585938;"trawlers"
"1300:380:102";38.05;0.25;2014;2.51729274262044;818.099975585938;"trawlers"
"1300:380:102";38.05;0.25;2015;2.5103403252719;818.099975585938;"trawlers"
"1300:380:102";38.05;0.25;2016;2.50472753492751;818.099975585938;"trawlers"
"1300:380:102";38.05;0.25;2017;2.49334529398267;818.099975585938;"trawlers"
"1300:380:103";38.05;0.35;2013;1.27080555753924;826.130004882812;"trawlers"
"1300:380:103";38.05;0.35;2014;1.29520574497381;826.130004882812;"trawlers"
"1300:380:103";38.05;0.35;2015;1.28253102623238;826.130004882812;"trawlers"
"1300:380:103";38.05;0.35;2016;1.27595117429759;826.130004882812;"trawlers"
"1300:380:103";38.05;0.35;2017;1.27242136538485;826.130004882812;"trawlers"
"1300:380:104";38.05;0.45;2013;1.84106170976744;901.239990234375;"trawlers"
"1300:380:104";38.05;0.45;2014;1.89140683719074;901.239990234375;"trawlers"
"1300:380:104";38.05;0.45;2015;1.78604871522019;901.239990234375;"trawlers"
"1300:380:104";38.05;0.45;2016;1.741195196178;901.239990234375;"trawlers"
"1300:380:104";38.05;0.45;2017;1.75825148573816;901.239990234375;"trawlers"
"1300:380:110";38.15;0.05;2013;76.4134204681555;326.709991455078;"trawlers"
"1300:380:110";38.15;0.05;2014;78.4983797957291;326.709991455078;"trawlers"
"1300:380:110";38.15;0.05;2015;74.1522810479078;326.709991455078;"trawlers"
"1300:380:110";38.15;0.05;2016;72.3015125812377;326.709991455078;"trawlers"
"1300:380:110";38.15;0.05;2017;73.0026058563862;326.709991455078;"trawlers"
"1300:380:111";38.15;0.15;2013;39.172780214486;404.660003662109;"trawlers"
"1300:380:111";38.15;0.15;2014;40.2392458334986;404.660003662109;"trawlers"
"1300:380:111";38.15;0.15;2015;38.025019769869;404.660003662109;"trawlers"
"1300:380:111";38.15;0.15;2016;37.0818274594365;404.660003662109;"trawlers"
"1300:380:111";38.15;0.15;2017;37.4377287342628;404.660003662109;"trawlers"
"1300:380:112";38.15;0.25;2013;33.0076067610567;468.010009765625;"trawlers"
"1300:380:112";38.15;0.25;2014;33.9061168489355;468.010009765625;"trawlers"
"1300:380:112";38.15;0.25;2015;32.0410174814999;468.010009765625;"trawlers"
"1300:380:112";38.15;0.25;2016;31.2465295946476;468.010009765625;"trawlers"
"1300:380:112";38.15;0.25;2017;31.5462538802841;468.010009765625;"trawlers"
"1300:380:113";38.15;0.35;2013;34.4482102862204;650;"trawlers"
"1300:380:113";38.15;0.35;2014;35.3876422711315;650;"trawlers"
"1300:380:113";38.15;0.35;2015;33.4312396536558;650;"trawlers"
"1300:380:113";38.15;0.35;2016;32.5980564709912;650;"trawlers"
"1300:380:113";38.15;0.35;2017;32.913385467188;650;"trawlers"
"1300:380:114";38.15;0.45;2013;13.2098554534928;753.200012207031;"trawlers"
"1300:380:114";38.15;0.45;2014;13.5645868605074;753.200012207031;"trawlers"
"1300:380:114";38.15;0.45;2015;12.8463457448063;753.200012207031;"trawlers"
"1300:380:114";38.15;0.45;2016;12.5398293892384;753.200012207031;"trawlers"
"1300:380:114";38.15;0.45;2017;12.6525986480006;753.200012207031;"trawlers"
"1300:380:120";38.25;0.05;2013;97.7495903980629;134.139999389648;"trawlers"
"1300:380:120";38.25;0.05;2014;100.422621702803;134.139999389648;"trawlers"
"1300:380:120";38.25;0.05;2015;94.8287226970864;134.139999389648;"trawlers"
"1300:380:120";38.25;0.05;2016;92.4472636232134;134.139999389648;"trawlers"
"1300:380:120";38.25;0.05;2017;93.35285266967;134.139999389648;"trawlers"
"1300:380:121";38.25;0.15;2013;85.1663899590966;183.740005493164;"trawlers"
"1300:380:121";38.25;0.15;2014;87.4953247970358;183.740005493164;"trawlers"
"1300:380:121";38.25;0.15;2015;82.6215224396801;183.740005493164;"trawlers"
"1300:380:121";38.25;0.15;2016;80.5466260505376;183.740005493164;"trawlers"
"1300:380:121";38.25;0.15;2017;81.3356395856239;183.740005493164;"trawlers"
"1300:380:122";38.25;0.25;2013;93.2985909314845;330.890014648438;"trawlers"
"1300:380:122";38.25;0.25;2014;95.8499065250576;330.890014648438;"trawlers"
"1300:380:122";38.25;0.25;2015;90.5107241006503;330.890014648438;"trawlers"
"1300:380:122";38.25;0.25;2016;88.2377040803254;330.890014648438;"trawlers"
"1300:380:122";38.25;0.25;2017;89.1020573901788;330.890014648438;"trawlers"
"1300:380:123";38.25;0.35;2013;66.9447651751439;555.070007324219;"trawlers"
"1300:380:123";38.25;0.35;2014;68.7754168666027;555.070007324219;"trawlers"
"1300:380:123";38.25;0.35;2015;64.9443802983045;555.070007324219;"trawlers"
"1300:380:123";38.25;0.35;2016;63.3134147072937;555.070007324219;"trawlers"
"1300:380:123";38.25;0.35;2017;63.9336162428023;555.070007324219;"trawlers"
"1300:380:124";38.25;0.45;2013;20.6766810348844;658.950012207031;"trawlers"
"1300:380:124";38.25;0.45;2014;21.242099421389;658.950012207031;"trawlers"
"1300:380:124";38.25;0.45;2015;20.0588385503047;658.950012207031;"trawlers"
"1300:380:124";38.25;0.45;2016;19.5550955733;658.950012207031;"trawlers"
"1300:380:124";38.25;0.45;2017;19.7466521392766;658.950012207031;"trawlers"
"1300:380:130";38.35;0.05;2013;87.2458185244358;98.4599990844727;"trawlers"
"1300:380:130";38.35;0.05;2014;89.6149722837194;98.4599990844727;"trawlers"
"1300:380:130";38.35;0.05;2015;84.7187320463654;98.4599990844727;"trawlers"
"1300:380:130";38.35;0.05;2016;82.6323795355944;98.4599990844727;"trawlers"
"1300:380:130";38.35;0.05;2017;83.4160499738827;98.4599990844727;"trawlers"
"1300:380:131";38.35;0.15;2013;38.5373511287293;108.709999084473;"trawlers"
"1300:380:131";38.35;0.15;2014;39.5746842341297;108.709999084473;"trawlers"
"1300:380:131";38.35;0.15;2015;37.4650243273695;108.709999084473;"trawlers"
"1300:380:131";38.35;0.15;2016;36.5650037176092;108.709999084473;"trawlers"
"1300:380:131";38.35;0.15;2017;36.8976373641158;108.709999084473;"trawlers"
"1300:380:132";38.35;0.25;2013;85.301911276741;122.440002441406;"trawlers"
"1300:380:132";38.35;0.25;2014;87.6345520404344;122.440002441406;"trawlers"
"1300:380:132";38.35;0.25;2015;82.7529942279312;122.440002441406;"trawlers"
"1300:380:132";38.35;0.25;2016;80.6747961526098;122.440002441406;"trawlers"
"1300:380:132";38.35;0.25;2017;81.4650652082596;122.440002441406;"trawlers"
"1300:380:133";38.35;0.35;2013;124.786554224978;319.859985351562;"trawlers"
"1300:380:133";38.35;0.35;2014;128.198930322879;319.859985351562;"trawlers"
"1300:380:133";38.35;0.35;2015;121.057791636126;319.859985351562;"trawlers"
"1300:380:133";38.35;0.35;2016;118.017634939344;319.859985351562;"trawlers"
"1300:380:133";38.35;0.35;2017;119.1737046087;319.859985351562;"trawlers"
"1300:380:134";38.35;0.45;2013;55.8522992302657;486.829986572266;"trawlers"
"1300:380:134";38.35;0.45;2014;57.3796196382206;486.829986572266;"trawlers"
"1300:380:134";38.35;0.45;2015;54.1833697116599;486.829986572266;"trawlers"
"1300:380:134";38.35;0.45;2016;52.822648257412;486.829986572266;"trawlers"
"1300:380:134";38.35;0.45;2017;53.340085007749;486.829986572266;"trawlers"
"1300:380:140";38.45;0.05;2013;89.0181455041183;84.3099975585938;"trawlers"
"1300:380:140";38.45;0.05;2014;91.4524093066918;84.3099975585938;"trawlers"
"1300:380:140";38.45;0.05;2015;86.358183196911;84.3099975585938;"trawlers"
"1300:380:140";38.45;0.05;2016;84.1894470468479;84.3099975585938;"trawlers"
"1300:380:140";38.45;0.05;2017;85.0141446969979;84.3099975585938;"trawlers"
"1300:380:141";38.45;0.15;2013;75.9629252377103;85.8899993896484;"trawlers"
"1300:380:141";38.45;0.15;2014;78.0401848592916;85.8899993896484;"trawlers"
"1300:380:141";38.45;0.15;2015;73.6930675953921;85.8899993896484;"trawlers"
"1300:380:141";38.45;0.15;2016;71.8423938805602;85.8899993896484;"trawlers"
"1300:380:141";38.45;0.15;2017;72.5461430497581;85.8899993896484;"trawlers"
"1300:380:142";38.45;0.25;2013;125.065255264637;92.7300033569336;"trawlers"
"1300:380:142";38.45;0.25;2014;128.46381763114;92.7300033569336;"trawlers"
"1300:380:142";38.45;0.25;2015;121.43108247106;92.7300033569336;"trawlers"
"1300:380:142";38.45;0.25;2016;118.434624098967;92.7300033569336;"trawlers"
"1300:380:142";38.45;0.25;2017;119.561585658742;92.7300033569336;"trawlers"
"1300:380:143";38.45;0.35;2013;177.643843235503;125.199996948242;"trawlers"
"1300:380:143";38.45;0.35;2014;182.495870936892;125.199996948242;"trawlers"
"1300:380:143";38.45;0.35;2015;172.36334047172;125.199996948242;"trawlers"
"1300:380:143";38.45;0.35;2016;168.049015674897;125.199996948242;"trawlers"
"1300:380:143";38.45;0.35;2017;169.686247410221;125.199996948242;"trawlers"
"1300:380:144";38.45;0.45;2013;125.988729722993;282.799987792969;"trawlers"
"1300:380:144";38.45;0.45;2014;129.433980155476;282.799987792969;"trawlers"
"1300:380:144";38.45;0.45;2015;122.224044778163;282.799987792969;"trawlers"
"1300:380:144";38.45;0.45;2016;119.154599654324;282.799987792969;"trawlers"
"1300:380:144";38.45;0.45;2017;120.321806730584;282.799987792969;"trawlers"
"1300:380:225";38.25;0.55;2013;8.25297167042469;761.760009765625;"trawlers"
"1300:380:225";38.25;0.55;2014;8.47865498574437;761.760009765625;"trawlers"
"1300:380:225";38.25;0.55;2015;8.00636359471765;761.760009765625;"trawlers"
"1300:380:225";38.25;0.55;2016;7.80529764455957;761.760009765625;"trawlers"
"1300:380:225";38.25;0.55;2017;7.88175628459087;761.760009765625;"trawlers"
"1300:380:226";38.25;0.65;2013;3.41638846090557;846.549987792969;"trawlers"
"1300:380:226";38.25;0.65;2014;3.50152641061967;846.549987792969;"trawlers"
"1300:380:226";38.25;0.65;2015;3.35408525607914;846.549987792969;"trawlers"
"1300:380:226";38.25;0.65;2016;3.29036827349228;846.549987792969;"trawlers"
"1300:380:226";38.25;0.65;2017;3.30976933242652;846.549987792969;"trawlers"
"1300:380:227";38.25;0.75;2013;1.55991698914582;942.200012207031;"trawlers"
"1300:380:227";38.25;0.75;2014;1.58247105912943;942.200012207031;"trawlers"
"1300:380:227";38.25;0.75;2015;1.60982692736469;942.200012207031;"trawlers"
"1300:380:227";38.25;0.75;2016;1.61917364701249;942.200012207031;"trawlers"
"1300:380:227";38.25;0.75;2017;1.60390454410025;942.200012207031;"trawlers"
"1300:380:235";38.35;0.55;2013;18.1054636545432;712.799987792969;"trawlers"
"1300:380:235";38.35;0.55;2014;18.6005702932343;712.799987792969;"trawlers"
"1300:380:235";38.35;0.55;2015;17.5644520371604;712.799987792969;"trawlers"
"1300:380:235";38.35;0.55;2016;17.1233512557535;712.799987792969;"trawlers"
"1300:380:235";38.35;0.55;2017;17.2910870948481;712.799987792969;"trawlers"
"1300:380:236";38.35;0.65;2013;2.49008897249967;882.549987792969;"trawlers"
"1300:380:236";38.35;0.65;2014;2.5581822069365;882.549987792969;"trawlers"
"1300:380:236";38.35;0.65;2015;2.41568231337493;882.549987792969;"trawlers"
"1300:380:236";38.35;0.65;2016;2.35501663739448;882.549987792969;"trawlers"
"1300:380:236";38.35;0.65;2017;2.37808576012957;882.549987792969;"trawlers"
"1300:380:239";38.35;0.95;2013;8.92168724215987;959.150024414062;"trawlers"
"1300:380:239";38.35;0.95;2014;9.14065362011154;959.150024414062;"trawlers"
"1300:380:239";38.35;0.95;2015;8.77514827949144;959.150024414062;"trawlers"
"1300:380:239";38.35;0.95;2016;8.61668390467897;959.150024414062;"trawlers"
"1300:380:239";38.35;0.95;2017;8.6623720156831;959.150024414062;"trawlers"
"1300:380:245";38.45;0.55;2013;69.175796390786;575.099975585938;"trawlers"
"1300:380:245";38.45;0.55;2014;71.0674572001037;575.099975585938;"trawlers"
"1300:380:245";38.45;0.55;2015;67.1087457919615;575.099975585938;"trawlers"
"1300:380:245";38.45;0.55;2016;65.4234259114753;575.099975585938;"trawlers"
"1300:380:245";38.45;0.55;2017;66.0642965610228;575.099975585938;"trawlers"
"1300:380:246";38.45;0.65;2013;20.1604093486201;730.25;"trawlers"
"1300:380:246";38.45;0.65;2014;20.7117099227276;730.25;"trawlers"
"1300:380:246";38.45;0.65;2015;19.5579936426816;730.25;"trawlers"
"1300:380:246";38.45;0.65;2016;19.0668285177869;730.25;"trawlers"
"1300:380:246";38.45;0.65;2017;19.2536021482834;730.25;"trawlers"
"1300:380:247";38.45;0.75;2013;3.2226903932175;835.150024414062;"trawlers"
"1300:380:247";38.45;0.75;2014;3.18744448557079;835.150024414062;"trawlers"
"1300:380:247";38.45;0.75;2015;3.14866606555448;835.150024414062;"trawlers"
"1300:380:247";38.45;0.75;2016;3.17635366506748;835.150024414062;"trawlers"
"1300:380:247";38.45;0.75;2017;3.19017118050989;835.150024414062;"trawlers"
"1300:380:248";38.45;0.85;2013;7.49487282026645;947.099975585938;"trawlers"
"1300:380:248";38.45;0.85;2014;7.51099776316099;947.099975585938;"trawlers"
"1300:380:248";38.45;0.85;2015;7.21625657067857;947.099975585938;"trawlers"
"1300:380:248";38.45;0.85;2016;7.16750028065667;947.099975585938;"trawlers"
"1300:380:248";38.45;0.85;2017;7.23828644926528;947.099975585938;"trawlers"
"1300:380:249";38.45;0.95;2013;19.5842614561082;880.950012207031;"trawlers"
"1300:380:249";38.45;0.95;2014;20.0709487311809;880.950012207031;"trawlers"
"1300:380:249";38.45;0.95;2015;19.2336483265019;880.950012207031;"trawlers"
"1300:380:249";38.45;0.95;2016;18.8716008432444;880.950012207031;"trawlers"
"1300:380:249";38.45;0.95;2017;18.980803627532;880.950012207031;"trawlers"
"1300:380:350";38.55;0.05;2013;229.377666379768;67.7399978637695;"trawlers"
"1300:380:350";38.55;0.05;2014;235.65016000705;67.7399978637695;"trawlers"
"1300:380:350";38.55;0.05;2015;222.523603725125;67.7399978637695;"trawlers"
"1300:380:350";38.55;0.05;2016;216.935308953562;67.7399978637695;"trawlers"
"1300:380:350";38.55;0.05;2017;219.060350105442;67.7399978637695;"trawlers"
"1300:380:351";38.55;0.15;2013;103.364966899912;70.8899993896484;"trawlers"
"1300:380:351";38.55;0.15;2014;106.19155462485;70.8899993896484;"trawlers"
"1300:380:351";38.55;0.15;2015;100.276305433394;70.8899993896484;"trawlers"
"1300:380:351";38.55;0.15;2016;97.7580397573747;70.8899993896484;"trawlers"
"1300:380:351";38.55;0.15;2017;98.7156517681332;70.8899993896484;"trawlers"
"1300:380:352";38.55;0.25;2013;91.3266174727;80.370002746582;"trawlers"
"1300:380:352";38.55;0.25;2014;93.824008064992;80.370002746582;"trawlers"
"1300:380:352";38.55;0.25;2015;88.5976754267113;80.370002746582;"trawlers"
"1300:380:352";38.55;0.25;2016;86.3726983093565;80.370002746582;"trawlers"
"1300:380:352";38.55;0.25;2017;87.2187825138674;80.370002746582;"trawlers"
"1300:380:353";38.55;0.35;2013;130.256238103744;102.540000915527;"trawlers"
"1300:380:353";38.55;0.35;2014;133.80256857317;102.540000915527;"trawlers"
"1300:380:353";38.55;0.35;2015;126.439023130814;102.540000915527;"trawlers"
"1300:380:353";38.55;0.35;2016;123.302396103923;102.540000915527;"trawlers"
"1300:380:353";38.55;0.35;2017;124.486048935387;102.540000915527;"trawlers"
"1300:380:354";38.55;0.45;2013;140.617270432558;150.800003051758;"trawlers"
"1300:380:354";38.55;0.45;2014;144.444119870949;150.800003051758;"trawlers"
"1300:380:354";38.55;0.45;2015;136.503951639417;150.800003051758;"trawlers"
"1300:380:354";38.55;0.45;2016;133.121520756421;150.800003051758;"trawlers"
"1300:380:354";38.55;0.45;2017;134.397006609911;150.800003051758;"trawlers"
"1300:380:361";38.65;0.15;2013;534.523734201172;44.2099990844727;"trawlers"
"1300:380:361";38.65;0.15;2014;549.140661687289;44.2099990844727;"trawlers"
"1300:380:361";38.65;0.15;2015;518.551563839377;44.2099990844727;"trawlers"
"1300:380:361";38.65;0.15;2016;505.52903973641;44.2099990844727;"trawlers"
"1300:380:361";38.65;0.15;2017;510.481069067607;44.2099990844727;"trawlers"
"1300:380:362";38.65;0.25;2013;264.436201532015;60.8300018310547;"trawlers"
"1300:380:362";38.65;0.25;2014;271.667395462578;60.8300018310547;"trawlers"
"1300:380:362";38.65;0.25;2015;256.534550416359;60.8300018310547;"trawlers"
"1300:380:362";38.65;0.25;2016;250.092129644727;60.8300018310547;"trawlers"
"1300:380:362";38.65;0.25;2017;252.541966279528;60.8300018310547;"trawlers"
"1300:380:363";38.65;0.35;2013;142.130517142281;95.2699966430664;"trawlers"
"1300:380:363";38.65;0.35;2014;146.017176105588;95.2699966430664;"trawlers"
"1300:380:363";38.65;0.35;2015;137.883497434543;95.2699966430664;"trawlers"
"1300:380:363";38.65;0.35;2016;134.420792288215;95.2699966430664;"trawlers"
"1300:380:363";38.65;0.35;2017;135.737542966833;95.2699966430664;"trawlers"
"1300:380:364";38.65;0.45;2013;135.082377814322;138.600006103516;"trawlers"
"1300:380:364";38.65;0.45;2014;138.746897583746;138.600006103516;"trawlers"
"1300:380:364";38.65;0.45;2015;131.18713888156;138.600006103516;"trawlers"
"1300:380:364";38.65;0.45;2016;127.965402400032;138.600006103516;"trawlers"
"1300:380:364";38.65;0.45;2017;129.173386457745;138.600006103516;"trawlers"
"1300:380:372";38.75;0.25;2013;76.4672120455435;56.6199989318848;"trawlers"
"1300:380:372";38.75;0.25;2014;78.5582617445912;56.6199989318848;"trawlers"
"1300:380:372";38.75;0.25;2015;74.1822857462311;56.6199989318848;"trawlers"
"1300:380:372";38.75;0.25;2016;72.3193261651417;56.6199989318848;"trawlers"
"1300:380:372";38.75;0.25;2017;73.0277472373889;56.6199989318848;"trawlers"
"1300:380:373";38.75;0.35;2013;153.744786255777;96.7699966430664;"trawlers"
"1300:380:373";38.75;0.35;2014;157.94904557726;96.7699966430664;"trawlers"
"1300:380:373";38.75;0.35;2015;149.150719124249;96.7699966430664;"trawlers"
"1300:380:373";38.75;0.35;2016;145.405057226348;96.7699966430664;"trawlers"
"1300:380:373";38.75;0.35;2017;146.829406871355;96.7699966430664;"trawlers"
"1300:380:374";38.75;0.45;2013;108.778444295884;152.029998779297;"trawlers"
"1300:380:374";38.75;0.45;2014;111.753067367957;152.029998779297;"trawlers"
"1300:380:374";38.75;0.45;2015;105.528022036185;152.029998779297;"trawlers"
"1300:380:374";38.75;0.45;2016;102.877868596612;152.029998779297;"trawlers"
"1300:380:374";38.75;0.45;2017;103.885633102262;152.029998779297;"trawlers"
"1300:380:381";38.85;0.15;2013;63.6406263830526;24.9899997711182;"trawlers"
"1300:380:381";38.85;0.15;2014;65.3809240751697;24.9899997711182;"trawlers"
"1300:380:381";38.85;0.15;2015;61.7389728895168;24.9899997711182;"trawlers"
"1300:380:381";38.85;0.15;2016;60.1885055520098;24.9899997711182;"trawlers"
"1300:380:381";38.85;0.15;2017;60.778096300446;24.9899997711182;"trawlers"
"1300:380:382";38.85;0.25;2013;470.482075347539;92.2300033569336;"trawlers"
"1300:380:382";38.85;0.25;2014;483.347738626552;92.2300033569336;"trawlers"
"1300:380:382";38.85;0.25;2015;456.423541780546;92.2300033569336;"trawlers"
"1300:380:382";38.85;0.25;2016;444.961255310922;92.2300033569336;"trawlers"
"1300:380:382";38.85;0.25;2017;449.319978577729;92.2300033569336;"trawlers"
"1300:380:383";38.85;0.35;2013;400.522652290102;127.830001831055;"trawlers"
"1300:380:383";38.85;0.35;2014;411.475225937409;127.830001831055;"trawlers"
"1300:380:383";38.85;0.35;2015;388.554584968085;127.830001831055;"trawlers"
"1300:380:383";38.85;0.35;2016;378.796709761614;127.830001831055;"trawlers"
"1300:380:383";38.85;0.35;2017;382.507302566091;127.830001831055;"trawlers"
"1300:380:384";38.85;0.45;2013;243.703283759876;281.359985351562;"trawlers"
"1300:380:384";38.85;0.45;2014;250.367521470799;281.359985351562;"trawlers"
"1300:380:384";38.85;0.45;2015;236.421155545759;281.359985351562;"trawlers"
"1300:380:384";38.85;0.45;2016;230.483847838595;281.359985351562;"trawlers"
"1300:380:384";38.85;0.45;2017;232.74160690909;281.359985351562;"trawlers"
"1300:380:390";38.95;0.05;2013;4.7552309959842;44.439998626709;"trawlers"
"1300:380:390";38.95;0.05;2014;4.88526613231339;44.439998626709;"trawlers"
"1300:380:390";38.95;0.05;2015;4.61313934557123;44.439998626709;"trawlers"
"1300:380:390";38.95;0.05;2016;4.49728834345825;44.439998626709;"trawlers"
"1300:380:390";38.95;0.05;2017;4.54134259561212;44.439998626709;"trawlers"
"1300:380:391";38.95;0.15;2013;326.693957326859;74.2099990844727;"trawlers"
"1300:380:391";38.95;0.15;2014;335.627633380619;74.2099990844727;"trawlers"
"1300:380:391";38.95;0.15;2015;316.931974446171;74.2099990844727;"trawlers"
"1300:380:391";38.95;0.15;2016;308.972777012327;74.2099990844727;"trawlers"
"1300:380:391";38.95;0.15;2017;311.999392961243;74.2099990844727;"trawlers"
"1300:380:392";38.95;0.25;2013;372.525976274971;135.490005493164;"trawlers"
"1300:380:392";38.95;0.25;2014;382.712961124285;135.490005493164;"trawlers"
"1300:380:392";38.95;0.25;2015;361.39448112041;135.490005493164;"trawlers"
"1300:380:392";38.95;0.25;2016;352.318684865503;135.490005493164;"trawlers"
"1300:380:392";38.95;0.25;2017;355.769905911662;135.490005493164;"trawlers"
"1300:380:393";38.95;0.35;2013;282.478975053226;212.75;"trawlers"
"1300:380:393";38.95;0.35;2014;290.203561316689;212.75;"trawlers"
"1300:380:393";38.95;0.35;2015;274.038185571879;212.75;"trawlers"
"1300:380:393";38.95;0.35;2016;267.156191329454;212.75;"trawlers"
"1300:380:393";38.95;0.35;2017;269.773183018327;212.75;"trawlers"
"1300:380:394";38.95;0.45;2013;224.255513721046;535.059997558594;"trawlers"
"1300:380:394";38.95;0.45;2014;230.387938481045;535.059997558594;"trawlers"
"1300:380:394";38.95;0.45;2015;217.554506748779;535.059997558594;"trawlers"
"1300:380:394";38.95;0.45;2016;212.091002238507;535.059997558594;"trawlers"
"1300:380:394";38.95;0.45;2017;214.16858983766;535.059997558594;"trawlers"
"1300:380:455";38.55;0.55;2013;75.6706785867357;545;"trawlers"
"1300:380:455";38.55;0.55;2014;77.7399465180851;545;"trawlers"
"1300:380:455";38.55;0.55;2015;73.4095536030412;545;"trawlers"
"1300:380:455";38.55;0.55;2016;71.5659998509215;545;"trawlers"
"1300:380:455";38.55;0.55;2017;72.2670415369994;545;"trawlers"
"1300:380:456";38.55;0.65;2013;38.8393033404068;522.799987792969;"trawlers"
"1300:380:456";38.55;0.65;2014;39.901391409118;522.799987792969;"trawlers"
"1300:380:456";38.55;0.65;2015;37.6787412736662;522.799987792969;"trawlers"
"1300:380:456";38.55;0.65;2016;36.7325049673425;522.799987792969;"trawlers"
"1300:380:456";38.55;0.65;2017;37.0923269116989;522.799987792969;"trawlers"
"1300:380:457";38.55;0.75;2013;1.66257503639361;893.619995117188;"trawlers"
"1300:380:457";38.55;0.75;2014;1.69515876274453;893.619995117188;"trawlers"
"1300:380:457";38.55;0.75;2015;1.67473992346382;893.619995117188;"trawlers"
"1300:380:457";38.55;0.75;2016;1.66457387134744;893.619995117188;"trawlers"
"1300:380:457";38.55;0.75;2017;1.66093362473198;893.619995117188;"trawlers"
"1300:380:458";38.55;0.85;2013;7.61727711437916;579.799987792969;"trawlers"
"1300:380:458";38.55;0.85;2014;7.810838819787;579.799987792969;"trawlers"
"1300:380:458";38.55;0.85;2015;7.46042755733905;579.799987792969;"trawlers"
"1300:380:458";38.55;0.85;2016;7.30956323028164;579.799987792969;"trawlers"
"1300:380:458";38.55;0.85;2017;7.35834335346762;579.799987792969;"trawlers"
"1300:380:459";38.55;0.95;2013;22.0868316290937;521.400024414062;"trawlers"
"1300:380:459";38.55;0.95;2014;22.5263138281992;521.400024414062;"trawlers"
"1300:380:459";38.55;0.95;2015;21.3536884063855;521.400024414062;"trawlers"
"1300:380:459";38.55;0.95;2016;20.9239227699622;521.400024414062;"trawlers"
"1300:380:459";38.55;0.95;2017;21.1371748833252;521.400024414062;"trawlers"
"1300:380:465";38.65;0.55;2013;63.8987622261847;586.400024414062;"trawlers"
"1300:380:465";38.65;0.55;2014;65.6461188245004;586.400024414062;"trawlers"
"1300:380:465";38.65;0.55;2015;61.9893953433283;586.400024414062;"trawlers"
"1300:380:465";38.65;0.55;2016;60.4326390797663;586.400024414062;"trawlers"
"1300:380:465";38.65;0.55;2017;61.0246212959426;586.400024414062;"trawlers"
"1300:380:466";38.65;0.65;2013;65.0723583987105;787.400024414062;"trawlers"
"1300:380:466";38.65;0.65;2014;66.8518078098503;787.400024414062;"trawlers"
"1300:380:466";38.65;0.65;2015;63.1279231422644;787.400024414062;"trawlers"
"1300:380:466";38.65;0.65;2016;61.5425747256024;787.400024414062;"trawlers"
"1300:380:466";38.65;0.65;2017;62.1454295790396;787.400024414062;"trawlers"
"1300:380:467";38.65;0.75;2013;16.3746654752473;851.179992675781;"trawlers"
"1300:380:467";38.65;0.75;2014;16.8144254786779;851.179992675781;"trawlers"
"1300:380:467";38.65;0.75;2015;15.9238635070394;851.179992675781;"trawlers"
"1300:380:467";38.65;0.75;2016;15.5438126412723;851.179992675781;"trawlers"
"1300:380:467";38.65;0.75;2017;15.6836615436475;851.179992675781;"trawlers"
"1300:380:468";38.65;0.85;2013;14.5327618193388;630.400024414062;"trawlers"
"1300:380:468";38.65;0.85;2014;14.9098108225724;630.400024414062;"trawlers"
"1300:380:468";38.65;0.85;2015;14.1962607592529;630.400024414062;"trawlers"
"1300:380:468";38.65;0.85;2016;13.8901564221265;630.400024414062;"trawlers"
"1300:380:468";38.65;0.85;2017;13.994693229098;630.400024414062;"trawlers"
"1300:380:469";38.65;0.95;2013;37.3328643777234;207.600006103516;"trawlers"
"1300:380:469";38.65;0.95;2014;38.3372721663459;207.600006103516;"trawlers"
"1300:380:469";38.65;0.95;2015;36.2964703191858;207.600006103516;"trawlers"
