"csquares";"Lat";"Lon";"Year";"FD_total";"depth";"fleet"
"1300:380:458";38.55;0.85;2018;15.0670159069462;579.799987792969;"trawlers"
"1300:380:458";38.55;0.85;2019;14.9266681071034;579.799987792969;"trawlers"
"1300:380:458";38.55;0.85;2020;13.2085368721676;579.799987792969;"trawlers"
"1300:380:458";38.55;0.85;2021;13.1342952535362;579.799987792969;"trawlers"
"1300:380:459";38.55;0.95;2018;23.014285935657;521.400024414062;"trawlers"
"1300:380:459";38.55;0.95;2019;22.8602482588561;521.400024414062;"trawlers"
"1300:380:459";38.55;0.95;2020;20.3936811607446;521.400024414062;"trawlers"
"1300:380:459";38.55;0.95;2021;20.2670631434812;521.400024414062;"trawlers"
"1300:380:465";38.65;0.55;2018;166.600342276717;586.400024414062;"trawlers"
"1300:380:465";38.65;0.55;2019;166.218575924653;586.400024414062;"trawlers"
"1300:380:465";38.65;0.55;2020;149.350950134658;586.400024414062;"trawlers"
"1300:380:465";38.65;0.55;2021;148.218231224109;586.400024414062;"trawlers"
"1300:380:466";38.65;0.65;2018;124.863972944776;787.400024414062;"trawlers"
"1300:380:466";38.65;0.65;2019;124.575000378316;787.400024414062;"trawlers"
"1300:380:466";38.65;0.65;2020;111.916664959453;787.400024414062;"trawlers"
"1300:380:466";38.65;0.65;2021;111.064555268306;787.400024414062;"trawlers"
"1300:380:467";38.65;0.75;2018;31.2936120420575;851.179992675781;"trawlers"
"1300:380:467";38.65;0.75;2019;31.0048335486394;851.179992675781;"trawlers"
"1300:380:467";38.65;0.75;2020;27.4477773026473;851.179992675781;"trawlers"
"1300:380:467";38.65;0.75;2021;27.3019445022383;851.179992675781;"trawlers"
"1300:380:468";38.65;0.85;2018;22.7556412512502;630.400024414062;"trawlers"
"1300:380:468";38.65;0.85;2019;22.3895191274605;630.400024414062;"trawlers"
"1300:380:468";38.65;0.85;2020;19.5940674470424;630.400024414062;"trawlers"
"1300:380:468";38.65;0.85;2021;19.5395617187086;630.400024414062;"trawlers"
"1300:380:469";38.65;0.95;2018;36.7333055181793;207.600006103516;"trawlers"
"1300:380:469";38.65;0.95;2019;36.5102657150227;207.600006103516;"trawlers"
"1300:380:469";38.65;0.95;2020;32.5413462719238;207.600006103516;"trawlers"
"1300:380:469";38.65;0.95;2021;32.340892894642;207.600006103516;"trawlers"
"1300:380:475";38.75;0.55;2018;232.362045771226;759.849975585938;"trawlers"
"1300:380:475";38.75;0.55;2019;231.865347728998;759.849975585938;"trawlers"
"1300:380:475";38.75;0.55;2020;208.326919028612;759.849975585938;"trawlers"
"1300:380:475";38.75;0.55;2021;206.745329548536;759.849975585938;"trawlers"
"1300:380:476";38.75;0.65;2018;24.9256878239159;821.969970703125;"trawlers"
"1300:380:476";38.75;0.65;2019;24.8862312258707;821.969970703125;"trawlers"
"1300:380:476";38.75;0.65;2020;22.3929801349204;821.969970703125;"trawlers"
"1300:380:476";38.75;0.65;2021;22.2296012099346;821.969970703125;"trawlers"
"1300:380:477";38.75;0.75;2018;20.1958415150316;852.549987792969;"trawlers"
"1300:380:477";38.75;0.75;2019;20.173506081921;852.549987792969;"trawlers"
"1300:380:477";38.75;0.75;2020;18.1795240090191;852.549987792969;"trawlers"
"1300:380:477";38.75;0.75;2021;18.0570648388159;852.549987792969;"trawlers"
"1300:380:478";38.75;0.85;2018;21.2246365760916;635.799987792969;"trawlers"
"1300:380:478";38.75;0.85;2019;20.8387075807095;635.799987792969;"trawlers"
"1300:380:478";38.75;0.85;2020;18.095064299699;635.799987792969;"trawlers"
"1300:380:478";38.75;0.85;2021;18.054240701438;635.799987792969;"trawlers"
"1300:380:479";38.75;0.95;2018;67.6441547213771;490.799987792969;"trawlers"
"1300:380:479";38.75;0.95;2019;66.1780800977198;490.799987792969;"trawlers"
"1300:380:479";38.75;0.95;2020;57.0771986224982;490.799987792969;"trawlers"
"1300:380:479";38.75;0.95;2021;56.986424523378;490.799987792969;"trawlers"
"1300:380:485";38.85;0.55;2018;287.104833529082;693.940002441406;"trawlers"
"1300:380:485";38.85;0.55;2019;286.455177541471;693.940002441406;"trawlers"
"1300:380:485";38.85;0.55;2020;257.288761115987;693.940002441406;"trawlers"
"1300:380:485";38.85;0.55;2021;255.318235862247;693.940002441406;"trawlers"
"1300:380:486";38.85;0.65;2018;20.9661731623338;842.299987792969;"trawlers"
"1300:380:486";38.85;0.65;2019;20.9524240805504;842.299987792969;"trawlers"
"1300:380:486";38.85;0.65;2020;18.8998610343785;842.299987792969;"trawlers"
"1300:380:486";38.85;0.65;2021;18.7712654736947;842.299987792969;"trawlers"
"1300:380:487";38.85;0.75;2018;30.3720458548249;827.140014648438;"trawlers"
"1300:380:487";38.85;0.75;2019;29.8491282925057;827.140014648438;"trawlers"
"1300:380:487";38.85;0.75;2020;25.9817934263793;827.140014648438;"trawlers"
"1300:380:487";38.85;0.75;2021;25.9249157767236;827.140014648438;"trawlers"
"1300:380:488";38.85;0.85;2018;24.1031887953061;661.200012207031;"trawlers"
"1300:380:488";38.85;0.85;2019;23.8191732454858;661.200012207031;"trawlers"
"1300:380:488";38.85;0.85;2020;21.0033377660959;661.200012207031;"trawlers"
"1300:380:488";38.85;0.85;2021;20.9526465919803;661.200012207031;"trawlers"
"1300:380:489";38.85;0.95;2018;68.6356692824638;549.599975585938;"trawlers"
"1300:380:489";38.85;0.95;2019;67.5539099538406;549.599975585938;"trawlers"
"1300:380:489";38.85;0.95;2020;58.9563701725476;549.599975585938;"trawlers"
"1300:380:489";38.85;0.95;2021;58.7532073305047;549.599975585938;"trawlers"
"1300:380:495";38.95;0.55;2018;342.336450588117;803.150024414062;"trawlers"
"1300:380:495";38.95;0.55;2019;341.555751976018;803.150024414062;"trawlers"
"1300:380:495";38.95;0.55;2020;306.764539414679;803.150024414062;"trawlers"
"1300:380:495";38.95;0.55;2021;304.412180439423;803.150024414062;"trawlers"
"1300:380:496";38.95;0.65;2018;37.0393476374704;860.330017089844;"trawlers"
"1300:380:496";38.95;0.65;2019;36.7449236594886;860.330017089844;"trawlers"
"1300:380:496";38.95;0.65;2020;32.08402439002;860.330017089844;"trawlers"
"1300:380:496";38.95;0.65;2021;32.0989489911333;860.330017089844;"trawlers"
"1300:380:497";38.95;0.75;2018;36.8854544897542;890.359985351562;"trawlers"
"1300:380:497";38.95;0.75;2019;36.3300434808724;890.359985351562;"trawlers"
"1300:380:497";38.95;0.75;2020;31.4951839498828;890.359985351562;"trawlers"
"1300:380:497";38.95;0.75;2021;31.5472533467232;890.359985351562;"trawlers"
"1300:380:498";38.95;0.85;2018;33.2923981371744;761.200012207031;"trawlers"
"1300:380:498";38.95;0.85;2019;32.8707910556033;761.200012207031;"trawlers"
"1300:380:498";38.95;0.85;2020;28.7928126130095;761.200012207031;"trawlers"
"1300:380:498";38.95;0.85;2021;28.7467248680516;761.200012207031;"trawlers"
"1300:380:499";38.95;0.95;2018;59.9905669921843;558.799987792969;"trawlers"
"1300:380:499";38.95;0.95;2019;59.6669219526448;558.799987792969;"trawlers"
"1300:380:499";38.95;0.95;2020;53.2582663271519;558.799987792969;"trawlers"
"1300:380:499";38.95;0.95;2021;52.9217754543314;558.799987792969;"trawlers"
"1300:381:130";38.35;1.05;2018;17.5847105857826;837.599975585938;"trawlers"
"1300:381:130";38.35;1.05;2019;17.3624894557068;837.599975585938;"trawlers"
"1300:381:130";38.35;1.05;2020;15.2906769737068;837.599975585938;"trawlers"
"1300:381:130";38.35;1.05;2021;15.2701715676845;837.599975585938;"trawlers"
"1300:381:140";38.45;1.05;2018;25.0688704641571;543.849975585938;"trawlers"
"1300:381:140";38.45;1.05;2019;24.9730732015526;543.849975585938;"trawlers"
"1300:381:140";38.45;1.05;2020;22.4003462241737;543.849975585938;"trawlers"
"1300:381:140";38.45;1.05;2021;22.2979101093673;543.849975585938;"trawlers"
