"csquares";"Lat";"Lon";"Year";"FD_total";"depth";"fleet"
"1300:380:114";38.15;0.45;2021;25.9098260243205;753.200012207031;"demersal fisheries"
"1300:380:120";38.25;0.05;2018;206.537825389987;134.139999389648;"demersal fisheries"
"1300:380:120";38.25;0.05;2019;205.908548077623;134.139999389648;"demersal fisheries"
"1300:380:120";38.25;0.05;2020;184.752729551102;134.139999389648;"demersal fisheries"
"1300:380:120";38.25;0.05;2021;183.130701101805;134.139999389648;"demersal fisheries"
"1300:380:121";38.25;0.15;2018;218.261502799662;183.740005493164;"demersal fisheries"
"1300:380:121";38.25;0.15;2019;217.277370597336;183.740005493164;"demersal fisheries"
"1300:380:121";38.25;0.15;2020;195.303016600839;183.740005493164;"demersal fisheries"
"1300:380:121";38.25;0.15;2021;192.366962886114;183.740005493164;"demersal fisheries"
"1300:380:122";38.25;0.25;2018;222.588353077978;330.890014648438;"demersal fisheries"
"1300:380:122";38.25;0.25;2019;221.109370059209;330.890014648438;"demersal fisheries"
"1300:380:122";38.25;0.25;2020;198.023489680204;330.890014648438;"demersal fisheries"
"1300:380:122";38.25;0.25;2021;195.296077907465;330.890014648438;"demersal fisheries"
"1300:380:123";38.25;0.35;2018;203.421978924946;555.070007324219;"demersal fisheries"
"1300:380:123";38.25;0.35;2019;201.327312505526;555.070007324219;"demersal fisheries"
"1300:380:123";38.25;0.35;2020;180.342774873449;555.070007324219;"demersal fisheries"
"1300:380:123";38.25;0.35;2021;179.03658435827;555.070007324219;"demersal fisheries"
"1300:380:124";38.25;0.45;2018;58.7952031864041;658.950012207031;"demersal fisheries"
"1300:380:124";38.25;0.45;2019;58.0282710971134;658.950012207031;"demersal fisheries"
"1300:380:124";38.25;0.45;2020;52.4513161843928;658.950012207031;"demersal fisheries"
"1300:380:124";38.25;0.45;2021;52.6068351351846;658.950012207031;"demersal fisheries"
"1300:380:130";38.35;0.05;2018;206.423536802424;98.4599990844727;"demersal fisheries"
"1300:380:130";38.35;0.05;2019;205.85522448103;98.4599990844727;"demersal fisheries"
"1300:380:130";38.35;0.05;2020;184.538194047209;98.4599990844727;"demersal fisheries"
"1300:380:130";38.35;0.05;2021;183.159468443325;98.4599990844727;"demersal fisheries"
"1300:380:131";38.35;0.15;2018;203.367189980835;108.709999084473;"demersal fisheries"
"1300:380:131";38.35;0.15;2019;202.694453923509;108.709999084473;"demersal fisheries"
"1300:380:131";38.35;0.15;2020;181.699860505463;108.709999084473;"demersal fisheries"
"1300:380:131";38.35;0.15;2021;180.252841631616;108.709999084473;"demersal fisheries"
"1300:380:132";38.35;0.25;2018;240.182819623454;122.440002441406;"demersal fisheries"
"1300:380:132";38.35;0.25;2019;238.888464615735;122.440002441406;"demersal fisheries"
"1300:380:132";38.35;0.25;2020;214.070070269811;122.440002441406;"demersal fisheries"
"1300:380:132";38.35;0.25;2021;211.981236486866;122.440002441406;"demersal fisheries"
"1300:380:133";38.35;0.35;2018;248.350317161904;319.859985351562;"demersal fisheries"
"1300:380:133";38.35;0.35;2019;247.063715588023;319.859985351562;"demersal fisheries"
"1300:380:133";38.35;0.35;2020;221.851861405224;319.859985351562;"demersal fisheries"
"1300:380:133";38.35;0.35;2021;220.174466749887;319.859985351562;"demersal fisheries"
"1300:380:134";38.35;0.45;2018;152.682202872767;486.829986572266;"demersal fisheries"
"1300:380:134";38.35;0.45;2019;151.644800970175;486.829986572266;"demersal fisheries"
"1300:380:134";38.35;0.45;2020;135.896309623971;486.829986572266;"demersal fisheries"
"1300:380:134";38.35;0.45;2021;134.97648228422;486.829986572266;"demersal fisheries"
"1300:380:140";38.45;0.05;2018;259.76452669462;84.3099975585938;"demersal fisheries"
"1300:380:140";38.45;0.05;2019;259.169859611781;84.3099975585938;"demersal fisheries"
"1300:380:140";38.45;0.05;2020;232.766259749919;84.3099975585938;"demersal fisheries"
"1300:380:140";38.45;0.05;2021;230.981305489868;84.3099975585938;"demersal fisheries"
"1300:380:141";38.45;0.15;2018;257.11023423342;85.8899993896484;"demersal fisheries"
"1300:380:141";38.45;0.15;2019;256.306227538512;85.8899993896484;"demersal fisheries"
"1300:380:141";38.45;0.15;2020;229.847343374227;85.8899993896484;"demersal fisheries"
"1300:380:141";38.45;0.15;2021;228.010961216704;85.8899993896484;"demersal fisheries"
"1300:380:142";38.45;0.25;2018;219.957184030297;92.7300033569336;"demersal fisheries"
"1300:380:142";38.45;0.25;2019;218.919397637385;92.7300033569336;"demersal fisheries"
"1300:380:142";38.45;0.25;2020;195.791278104332;92.7300033569336;"demersal fisheries"
"1300:380:142";38.45;0.25;2021;194.087132593683;92.7300033569336;"demersal fisheries"
"1300:380:143";38.45;0.35;2018;209.396717000577;125.199996948242;"demersal fisheries"
"1300:380:143";38.45;0.35;2019;208.272783039064;125.199996948242;"demersal fisheries"
"1300:380:143";38.45;0.35;2020;186.502111395895;125.199996948242;"demersal fisheries"
"1300:380:143";38.45;0.35;2021;184.877219921263;125.199996948242;"demersal fisheries"
"1300:380:144";38.45;0.45;2018;229.16029150156;282.799987792969;"demersal fisheries"
"1300:380:144";38.45;0.45;2019;228.486576186402;282.799987792969;"demersal fisheries"
"1300:380:144";38.45;0.45;2020;205.215656505101;282.799987792969;"demersal fisheries"
"1300:380:144";38.45;0.45;2021;203.953646410148;282.799987792969;"demersal fisheries"
"1300:380:225";38.25;0.55;2018;17.2499144335064;761.760009765625;"demersal fisheries"
"1300:380:225";38.25;0.55;2019;16.9621743999012;761.760009765625;"demersal fisheries"
"1300:380:225";38.25;0.55;2020;15.059618381289;761.760009765625;"demersal fisheries"
"1300:380:225";38.25;0.55;2021;14.7778857036112;761.760009765625;"demersal fisheries"
"1300:380:226";38.25;0.65;2018;17.8260048547473;846.549987792969;"demersal fisheries"
"1300:380:226";38.25;0.65;2019;17.8187209654187;846.549987792969;"demersal fisheries"
"1300:380:226";38.25;0.65;2020;16.0836914395938;846.549987792969;"demersal fisheries"
"1300:380:226";38.25;0.65;2021;15.9763573607494;846.549987792969;"demersal fisheries"
"1300:380:227";38.25;0.75;2018;20.5965848724829;942.200012207031;"demersal fisheries"
"1300:380:227";38.25;0.75;2019;19.927618937721;942.200012207031;"demersal fisheries"
"1300:380:227";38.25;0.75;2020;16.7615536988108;942.200012207031;"demersal fisheries"
"1300:380:227";38.25;0.75;2021;16.8247411826988;942.200012207031;"demersal fisheries"
"1300:380:235";38.35;0.55;2018;53.067538588229;712.799987792969;"demersal fisheries"
"1300:380:235";38.35;0.55;2019;52.9033551103649;712.799987792969;"demersal fisheries"
"1300:380:235";38.35;0.55;2020;47.5490061439387;712.799987792969;"demersal fisheries"
"1300:380:235";38.35;0.55;2021;47.1729606043981;712.799987792969;"demersal fisheries"
"1300:380:236";38.35;0.65;2018;21.1676506437181;882.549987792969;"demersal fisheries"
"1300:380:236";38.35;0.65;2019;20.9807334622435;882.549987792969;"demersal fisheries"
"1300:380:236";38.35;0.65;2020;18.5896665409131;882.549987792969;"demersal fisheries"
"1300:380:236";38.35;0.65;2021;18.4889086862523;882.549987792969;"demersal fisheries"
"1300:380:239";38.35;0.95;2018;20.1979856700482;959.150024414062;"demersal fisheries"
"1300:380:239";38.35;0.95;2019;20.062233153612;959.150024414062;"demersal fisheries"
"1300:380:239";38.35;0.95;2020;17.8844623780942;959.150024414062;"demersal fisheries"
"1300:380:239";38.35;0.95;2021;17.8158521093378;959.150024414062;"demersal fisheries"
"1300:380:245";38.45;0.55;2018;160.2315887389;575.099975585938;"demersal fisheries"
"1300:380:245";38.45;0.55;2019;159.639539568165;575.099975585938;"demersal fisheries"
"1300:380:245";38.45;0.55;2020;143.465295318608;575.099975585938;"demersal fisheries"
"1300:380:245";38.45;0.55;2021;142.314992753267;575.099975585938;"demersal fisheries"
"1300:380:246";38.45;0.65;2018;39.3386521175761;730.25;"demersal fisheries"
"1300:380:246";38.45;0.65;2019;38.1905549658148;730.25;"demersal fisheries"
"1300:380:246";38.45;0.65;2020;32.5990171297062;730.25;"demersal fisheries"
"1300:380:246";38.45;0.65;2021;32.8204495388665;730.25;"demersal fisheries"
"1300:380:247";38.45;0.75;2018;19.3920524287926;835.150024414062;"demersal fisheries"
"1300:380:247";38.45;0.75;2019;18.7306422496534;835.150024414062;"demersal fisheries"
"1300:380:247";38.45;0.75;2020;15.6994965166601;835.150024414062;"demersal fisheries"
"1300:380:247";38.45;0.75;2021;15.787019844792;835.150024414062;"demersal fisheries"
"1300:380:248";38.45;0.85;2018;18.0676461599847;947.099975585938;"demersal fisheries"
"1300:380:248";38.45;0.85;2019;17.7321039995263;947.099975585938;"demersal fisheries"
"1300:380:248";38.45;0.85;2020;15.4491914771306;947.099975585938;"demersal fisheries"
"1300:380:248";38.45;0.85;2021;15.5402418868915;947.099975585938;"demersal fisheries"
"1300:380:249";38.45;0.95;2018;22.7047491203297;880.950012207031;"demersal fisheries"
"1300:380:249";38.45;0.95;2019;22.6312674875772;880.950012207031;"demersal fisheries"
"1300:380:249";38.45;0.95;2020;20.4087576419168;880.950012207031;"demersal fisheries"
"1300:380:249";38.45;0.95;2021;20.4909135710776;880.950012207031;"demersal fisheries"
"1300:380:350";38.55;0.05;2018;506.432873056387;67.7399978637695;"demersal fisheries"
"1300:380:350";38.55;0.05;2019;504.819066311204;67.7399978637695;"demersal fisheries"
"1300:380:350";38.55;0.05;2020;453.069404492649;67.7399978637695;"demersal fisheries"
"1300:380:350";38.55;0.05;2021;449.860734443931;67.7399978637695;"demersal fisheries"
"1300:380:351";38.55;0.15;2018;338.137332466601;70.8899993896484;"demersal fisheries"
"1300:380:351";38.55;0.15;2019;337.366209947506;70.8899993896484;"demersal fisheries"
"1300:380:351";38.55;0.15;2020;303.001748352606;70.8899993896484;"demersal fisheries"
"1300:380:351";38.55;0.15;2021;300.678243544601;70.8899993896484;"demersal fisheries"
"1300:380:352";38.55;0.25;2018;224.967620678964;80.370002746582;"demersal fisheries"
"1300:380:352";38.55;0.25;2019;224.462072907195;80.370002746582;"demersal fisheries"
"1300:380:352";38.55;0.25;2020;201.616100860853;80.370002746582;"demersal fisheries"
"1300:380:352";38.55;0.25;2021;200.073642472136;80.370002746582;"demersal fisheries"
"1300:380:353";38.55;0.35;2018;233.706791952442;102.540000915527;"demersal fisheries"
"1300:380:353";38.55;0.35;2019;233.205179745938;102.540000915527;"demersal fisheries"
"1300:380:353";38.55;0.35;2020;209.525844948667;102.540000915527;"demersal fisheries"
"1300:380:353";38.55;0.35;2021;207.934175886695;102.540000915527;"demersal fisheries"
"1300:380:354";38.55;0.45;2018;254.389671181894;150.800003051758;"demersal fisheries"
"1300:380:354";38.55;0.45;2019;253.807943311095;150.800003051758;"demersal fisheries"
"1300:380:354";38.55;0.45;2020;228.009863440135;150.800003051758;"demersal fisheries"
"1300:380:354";38.55;0.45;2021;226.369449398186;150.800003051758;"demersal fisheries"
"1300:380:361";38.65;0.15;2018;510.558378621733;44.2099990844727;"demersal fisheries"
"1300:380:361";38.65;0.15;2019;508.56654708552;44.2099990844727;"demersal fisheries"
"1300:380:361";38.65;0.15;2020;453.370336294734;44.2099990844727;"demersal fisheries"
"1300:380:361";38.65;0.15;2021;451.116834467954;44.2099990844727;"demersal fisheries"
"1300:380:362";38.65;0.25;2018;429.009801393008;60.8300018310547;"demersal fisheries"
"1300:380:362";38.65;0.25;2019;428.031444119193;60.8300018310547;"demersal fisheries"
"1300:380:362";38.65;0.25;2020;384.43173054642;60.8300018310547;"demersal fisheries"
"1300:380:362";38.65;0.25;2021;381.483797146263;60.8300018310547;"demersal fisheries"
"1300:380:363";38.65;0.35;2018;213.680920536315;95.2699966430664;"demersal fisheries"
"1300:380:363";38.65;0.35;2019;213.193620986973;95.2699966430664;"demersal fisheries"
"1300:380:363";38.65;0.35;2020;191.477504243022;95.2699966430664;"demersal fisheries"
"1300:380:363";38.65;0.35;2021;190.009199508305;95.2699966430664;"demersal fisheries"
"1300:380:364";38.65;0.45;2018;220.351020095377;138.600006103516;"demersal fisheries"
"1300:380:364";38.65;0.45;2019;219.869856505433;138.600006103516;"demersal fisheries"
"1300:380:364";38.65;0.45;2020;197.524873188851;138.600006103516;"demersal fisheries"
"1300:380:364";38.65;0.45;2021;196.020431554857;138.600006103516;"demersal fisheries"
"1300:380:372";38.75;0.25;2018;93.8095387384289;56.6199989318848;"demersal fisheries"
"1300:380:372";38.75;0.25;2019;93.5635050249272;56.6199989318848;"demersal fisheries"
"1300:380:372";38.75;0.25;2020;84.028224430726;56.6199989318848;"demersal fisheries"
"1300:380:372";38.75;0.25;2021;83.4142788025832;56.6199989318848;"demersal fisheries"
"1300:380:373";38.75;0.35;2018;242.136142164395;96.7699966430664;"demersal fisheries"
"1300:380:373";38.75;0.35;2019;241.583950454157;96.7699966430664;"demersal fisheries"
"1300:380:373";38.75;0.35;2020;216.975966185022;96.7699966430664;"demersal fisheries"
"1300:380:373";38.75;0.35;2021;215.312131889037;96.7699966430664;"demersal fisheries"
"1300:380:374";38.75;0.45;2018;169.29829116845;152.029998779297;"demersal fisheries"
"1300:380:374";38.75;0.45;2019;168.916837576129;152.029998779297;"demersal fisheries"
"1300:380:374";38.75;0.45;2020;151.721902528222;152.029998779297;"demersal fisheries"
"1300:380:374";38.75;0.45;2021;150.560675962948;152.029998779297;"demersal fisheries"
"1300:380:381";38.85;0.15;2018;46.2077031419523;24.9899997711182;"demersal fisheries"
"1300:380:381";38.85;0.15;2019;46.1023264295126;24.9899997711182;"demersal fisheries"
"1300:380:381";38.85;0.15;2020;41.4062970723668;24.9899997711182;"demersal fisheries"
"1300:380:381";38.85;0.15;2021;41.0887816426625;24.9899997711182;"demersal fisheries"
"1300:380:382";38.85;0.25;2018;144.547463970275;92.2300033569336;"demersal fisheries"
"1300:380:382";38.85;0.25;2019;144.19951282811;92.2300033569336;"demersal fisheries"
"1300:380:382";38.85;0.25;2020;129.492300697629;92.2300033569336;"demersal fisheries"
"1300:380:382";38.85;0.25;2021;128.418394618614;92.2300033569336;"demersal fisheries"
"1300:380:383";38.85;0.35;2018;277.366845226221;127.830001831055;"demersal fisheries"
"1300:380:383";38.85;0.35;2019;276.734309863017;127.830001831055;"demersal fisheries"
"1300:380:383";38.85;0.35;2020;248.545874617061;127.830001831055;"demersal fisheries"
"1300:380:383";38.85;0.35;2021;246.639953156798;127.830001831055;"demersal fisheries"
"1300:380:384";38.85;0.45;2018;70.71349166868;281.359985351562;"demersal fisheries"
"1300:380:384";38.85;0.45;2019;70.5190942738346;281.359985351562;"demersal fisheries"
"1300:380:384";38.85;0.45;2020;63.2681450934712;281.359985351562;"demersal fisheries"
"1300:380:384";38.85;0.45;2021;62.777734826727;281.359985351562;"demersal fisheries"
"1300:380:390";38.95;0.05;2018;0.299935004578518;44.439998626709;"demersal fisheries"
"1300:380:390";38.95;0.05;2019;0.278387666567673;44.439998626709;"demersal fisheries"
"1300:380:390";38.95;0.05;2020;0.270736004007408;44.439998626709;"demersal fisheries"
"1300:380:390";38.95;0.05;2021;0.180010061334388;44.439998626709;"demersal fisheries"
"1300:380:391";38.95;0.15;2018;185.26530756852;74.2099990844727;"demersal fisheries"
"1300:380:391";38.95;0.15;2019;184.842809852486;74.2099990844727;"demersal fisheries"
"1300:380:391";38.95;0.15;2020;166.014535256587;74.2099990844727;"demersal fisheries"
"1300:380:391";38.95;0.15;2021;164.741487912918;74.2099990844727;"demersal fisheries"
"1300:380:392";38.95;0.25;2018;329.115559889676;135.490005493164;"demersal fisheries"
"1300:380:392";38.95;0.25;2019;328.365011531811;135.490005493164;"demersal fisheries"
"1300:380:392";38.95;0.25;2020;294.91742106432;135.490005493164;"demersal fisheries"
"1300:380:392";38.95;0.25;2021;292.655909209906;135.490005493164;"demersal fisheries"
"1300:380:393";38.95;0.35;2018;217.488152973488;212.75;"demersal fisheries"
"1300:380:393";38.95;0.35;2019;216.99217102683;212.75;"demersal fisheries"
"1300:380:393";38.95;0.35;2020;194.889130153811;212.75;"demersal fisheries"
"1300:380:393";38.95;0.35;2021;193.394664087518;212.75;"demersal fisheries"
"1300:380:394";38.95;0.45;2018;107.791535396893;535.059997558594;"demersal fisheries"
"1300:380:394";38.95;0.45;2019;107.482458570894;535.059997558594;"demersal fisheries"
"1300:380:394";38.95;0.45;2020;96.4047445633797;535.059997558594;"demersal fisheries"
"1300:380:394";38.95;0.45;2021;95.6554588569194;535.059997558594;"demersal fisheries"
"1300:380:455";38.55;0.55;2018;201.484685338963;545;"demersal fisheries"
"1300:380:455";38.55;0.55;2019;200.996618551233;545;"demersal fisheries"
"1300:380:455";38.55;0.55;2020;180.610582994662;545;"demersal fisheries"
"1300:380:455";38.55;0.55;2021;179.272312183141;545;"demersal fisheries"
"1300:380:456";38.55;0.65;2018;79.6112886775001;522.799987792969;"demersal fisheries"
"1300:380:456";38.55;0.65;2019;79.0085616500738;522.799987792969;"demersal fisheries"
"1300:380:456";38.55;0.65;2020;70.8956421511439;522.799987792969;"demersal fisheries"
"1300:380:456";38.55;0.65;2021;71.5693184353105;522.799987792969;"demersal fisheries"
"1300:380:457";38.55;0.75;2018;18.1451473466029;893.619995117188;"demersal fisheries"
"1300:380:457";38.55;0.75;2019;17.9853964696903;893.619995117188;"demersal fisheries"
"1300:380:457";38.55;0.75;2020;16.1163178313428;893.619995117188;"demersal fisheries"
"1300:380:457";38.55;0.75;2021;16.2036036931327;893.619995117188;"demersal fisheries"
"1300:380:458";38.55;0.85;2018;15.0870239696632;579.799987792969;"demersal fisheries"
"1300:380:458";38.55;0.85;2019;14.9266681071034;579.799987792969;"demersal fisheries"
"1300:380:458";38.55;0.85;2020;13.2463646157419;579.799987792969;"demersal fisheries"
"1300:380:458";38.55;0.85;2021;13.3206203375881;579.799987792969;"demersal fisheries"
"1300:380:459";38.55;0.95;2018;23.0823415292648;521.400024414062;"demersal fisheries"
"1300:380:459";38.55;0.95;2019;22.8602482588561;521.400024414062;"demersal fisheries"
"1300:380:459";38.55;0.95;2020;20.5223487674093;521.400024414062;"demersal fisheries"
"1300:380:459";38.55;0.95;2021;20.9008308589534;521.400024414062;"demersal fisheries"
"1300:380:465";38.65;0.55;2018;166.600342276717;586.400024414062;"demersal fisheries"
"1300:380:465";38.65;0.55;2019;166.218575924653;586.400024414062;"demersal fisheries"
"1300:380:465";38.65;0.55;2020;149.350950134658;586.400024414062;"demersal fisheries"
"1300:380:465";38.65;0.55;2021;148.218231224109;586.400024414062;"demersal fisheries"
"1300:380:466";38.65;0.65;2018;124.936650297807;787.400024414062;"demersal fisheries"
"1300:380:466";38.65;0.65;2019;124.579844638667;787.400024414062;"demersal fisheries"
"1300:380:466";38.65;0.65;2020;112.042042368773;787.400024414062;"demersal fisheries"
"1300:380:466";38.65;0.65;2021;111.67322068278;787.400024414062;"demersal fisheries"
"1300:380:467";38.65;0.75;2018;33.0711076247591;851.179992675781;"demersal fisheries"
"1300:380:467";38.65;0.75;2019;32.1492900567166;851.179992675781;"demersal fisheries"
"1300:380:467";38.65;0.75;2020;27.9666899800015;851.179992675781;"demersal fisheries"
"1300:380:467";38.65;0.75;2021;27.7562217001179;851.179992675781;"demersal fisheries"
"1300:380:468";38.65;0.85;2018;22.8788992634223;630.400024414062;"demersal fisheries"
"1300:380:468";38.65;0.85;2019;22.4879760512419;630.400024414062;"demersal fisheries"
"1300:380:468";38.65;0.85;2020;19.7173604261363;630.400024414062;"demersal fisheries"
"1300:380:468";38.65;0.85;2021;19.69426822895;630.400024414062;"demersal fisheries"
"1300:380:469";38.65;0.95;2018;37.74848196581;207.600006103516;"demersal fisheries"
"1300:380:469";38.65;0.95;2019;37.4061810993885;207.600006103516;"demersal fisheries"
"1300:380:469";38.65;0.95;2020;33.4620622789185;207.600006103516;"demersal fisheries"
"1300:380:469";38.65;0.95;2021;32.7576365654153;207.600006103516;"demersal fisheries"
"1300:380:475";38.75;0.55;2018;232.542937619493;759.849975585938;"demersal fisheries"
"1300:380:475";38.75;0.55;2019;231.984637640158;759.849975585938;"demersal fisheries"
"1300:380:475";38.75;0.55;2020;208.372722977119;759.849975585938;"demersal fisheries"
"1300:380:475";38.75;0.55;2021;206.751877408294;759.849975585938;"demersal fisheries"
"1300:380:476";38.75;0.65;2018;26.3971249147946;821.969970703125;"demersal fisheries"
"1300:380:476";38.75;0.65;2019;25.8157236808434;821.969970703125;"demersal fisheries"
"1300:380:476";38.75;0.65;2020;22.8670028505556;821.969970703125;"demersal fisheries"
"1300:380:476";38.75;0.65;2021;22.8575292835014;821.969970703125;"demersal fisheries"
"1300:380:477";38.75;0.75;2018;22.7500671610133;852.549987792969;"demersal fisheries"
"1300:380:477";38.75;0.75;2019;21.8060218204268;852.549987792969;"demersal fisheries"
"1300:380:477";38.75;0.75;2020;18.9550996784501;852.549987792969;"demersal fisheries"
"1300:380:477";38.75;0.75;2021;18.8792903619332;852.549987792969;"demersal fisheries"
"1300:380:478";38.75;0.85;2018;21.3605350204747;635.799987792969;"demersal fisheries"
"1300:380:478";38.75;0.85;2019;20.928326397215;635.799987792969;"demersal fisheries"
"1300:380:478";38.75;0.85;2020;18.1294753879172;635.799987792969;"demersal fisheries"
"1300:380:478";38.75;0.85;2021;18.0591599057235;635.799987792969;"demersal fisheries"
"1300:380:479";38.75;0.95;2018;68.3711867423076;490.799987792969;"demersal fisheries"
"1300:380:479";38.75;0.95;2019;66.7771329391689;490.799987792969;"demersal fisheries"
"1300:380:479";38.75;0.95;2020;57.7840294263024;490.799987792969;"demersal fisheries"
"1300:380:479";38.75;0.95;2021;57.7142718855673;490.799987792969;"demersal fisheries"
"1300:380:485";38.85;0.55;2018;287.104833529082;693.940002441406;"demersal fisheries"
"1300:380:485";38.85;0.55;2019;286.455177541471;693.940002441406;"demersal fisheries"
"1300:380:485";38.85;0.55;2020;257.288761115987;693.940002441406;"demersal fisheries"
"1300:380:485";38.85;0.55;2021;255.318235862247;693.940002441406;"demersal fisheries"
"1300:380:486";38.85;0.65;2018;21.0089133902034;842.299987792969;"demersal fisheries"
"1300:380:486";38.85;0.65;2019;20.9524240805504;842.299987792969;"demersal fisheries"
"1300:380:486";38.85;0.65;2020;18.9806667776945;842.299987792969;"demersal fisheries"
"1300:380:486";38.85;0.65;2021;19.1692838457304;842.299987792969;"demersal fisheries"
"1300:380:487";38.85;0.75;2018;31.7838286807651;827.140014648438;"demersal fisheries"
"1300:380:487";38.85;0.75;2019;30.7801345788383;827.140014648438;"demersal fisheries"
"1300:380:487";38.85;0.75;2020;26.3392734813485;827.140014648438;"demersal fisheries"
"1300:380:487";38.85;0.75;2021;25.976018996919;827.140014648438;"demersal fisheries"
"1300:380:488";38.85;0.85;2018;24.2005214649319;661.200012207031;"demersal fisheries"
"1300:380:488";38.85;0.85;2019;23.8833596951451;661.200012207031;"demersal fisheries"
"1300:380:488";38.85;0.85;2020;21.0279835454954;661.200012207031;"demersal fisheries"
"1300:380:488";38.85;0.85;2021;20.9561698058604;661.200012207031;"demersal fisheries"
"1300:380:489";38.85;0.95;2018;69.7543117866677;549.599975585938;"demersal fisheries"
"1300:380:489";38.85;0.95;2019;68.5182061484748;549.599975585938;"demersal fisheries"
"1300:380:489";38.85;0.95;2020;59.5753797992324;549.599975585938;"demersal fisheries"
"1300:380:489";38.85;0.95;2021;59.3143527306427;549.599975585938;"demersal fisheries"
"1300:380:495";38.95;0.55;2018;342.346219783059;803.150024414062;"demersal fisheries"
"1300:380:495";38.95;0.55;2019;341.555751976018;803.150024414062;"demersal fisheries"
"1300:380:495";38.95;0.55;2020;306.783009298865;803.150024414062;"demersal fisheries"
"1300:380:495";38.95;0.55;2021;304.503156067317;803.150024414062;"demersal fisheries"
