Lat,Lon,Time Range,Flag,Geartype,Vessel IDs,Apparent Fishing Hours
43.100000,16.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",HRV,tuna_purse_seines,1,0.87
38.500000,0.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,drifting_longlines,4,21.45
40.000000,9.800000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,3,34.69
39.600000,24.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,trawlers,12,144.00
44.500000,13.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,4,14.93
39.700000,15.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,2,22.77
38.000000,20.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,drifting_longlines,1,8.06
38.900000,16.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",,dredge_fishing,1,99.38
40.200000,24.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,other_purse_seines,2,3.67
38.400000,25.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,drifting_longlines,1,8.92
38.300000,22.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,trawlers,3,75.57
43.400000,14.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,1,2.09
41.300000,18.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,drifting_longlines,2,11.23
42.100000,18.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MNE,fixed_gear,1,1.42
37.900000,27.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,trawlers,1,1.10
38.600000,9.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,drifting_longlines,1,10.71
43.500000,28.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",BGR,fishing,6,102.70
44.400000,33.800000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",RUS,trawlers,4,38.02
37.600000,-0.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",FRA,trawlers,3,12.43
44.100000,13.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,2,10.84
34.900000,13.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,trawlers,1,48.47
39.100000,7.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,9,573.93
37.500000,25.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,other_purse_seines,2,11.12
39.600000,16.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,7,316.86
41.000000,2.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,drifting_longlines,2,37.18
44.600000,14.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",HRV,trawlers,1,18.78
39.700000,15.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,3,79.59
36.800000,-1.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,fishing,1,2.55
43.400000,9.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,fishing,1,10.13
36.700000,13.800000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,other_purse_seines,1,5.19
36.000000,35.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,other_purse_seines,2,7.97
40.600000,25.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,other_purse_seines,1,1.43
33.500000,25.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,1,3.66
40.100000,3.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,drifting_longlines,3,7.25
34.500000,15.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,other_purse_seines,1,16.33
39.600000,-0.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,trawlers,16,471.90
35.000000,13.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",DZA,fishing,1,0.81
34.900000,16.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,drifting_longlines,1,7.60
41.900000,11.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,27,868.97
43.600000,10.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,3,4.17
38.100000,0.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,1,0.62
36.500000,13.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,6,4.97
43.800000,30.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ROU,trawlers,1,3.40
39.800000,16.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,12,477.72
38.900000,2.800000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,drifting_longlines,4,22.31
35.500000,14.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,set_longlines,1,4.50
43.400000,10.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,other_purse_seines,2,143.66
36.300000,12.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",LBY,fishing,1,1.71
39.000000,25.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,trawlers,10,224.04
36.600000,-2.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,drifting_longlines,6,71.23
37.000000,24.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,fishing,1,3.49
42.300000,15.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,pots_and_traps,1,88.50
35.300000,32.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",CYP,drifting_longlines,6,30.79
35.800000,13.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUN,trawlers,4,19.25
35.400000,14.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,fishing,1,1.29
36.300000,22.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,purse_seines,1,3.75
39.800000,4.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,trawlers,3,147.66
38.000000,20.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,6,276.42
42.500000,14.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,dredge_fishing,10,267.51
39.100000,14.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,3,19.89
38.200000,8.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,5,251.71
37.100000,-1.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,drifting_longlines,4,148.47
36.300000,-1.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,drifting_longlines,4,49.20
39.400000,1.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,trawlers,4,35.41
33.500000,30.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,fishing,1,1.09
38.800000,0.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",,trawlers,1,1.28
39.800000,24.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,trawlers,1,1.18
35.600000,11.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUN,trawlers,3,22.08
39.700000,25.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,other_purse_seines,3,7.74
42.700000,15.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",HRV,other_purse_seines,4,8.73
35.300000,12.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,other_purse_seines,1,3.70
43.000000,16.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",HRV,set_longlines,2,3.49
38.500000,10.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,5,20.50
36.300000,30.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,set_gillnets,1,90.04
37.800000,-0.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",BEL,set_gillnets,1,96.13
44.100000,38.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",RUS,trawlers,6,14.00
43.500000,14.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,set_longlines,2,16.04
33.600000,25.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,drifting_longlines,1,2.91
44.400000,12.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,59,1858.42
42.400000,15.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,drifting_longlines,4,12.07
44.000000,14.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,set_longlines,2,4.05
36.900000,-1.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,drifting_longlines,6,82.78
38.300000,20.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,drifting_longlines,2,4.36
37.000000,25.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,trawlers,1,1.33
35.700000,13.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",LBY,set_longlines,1,4.26
39.100000,3.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,drifting_longlines,3,12.32
35.800000,14.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,trawlers,1,2.00
35.900000,14.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,other_purse_seines,2,1.49
38.700000,2.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,drifting_longlines,1,6.15
38.300000,17.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ALB,other_purse_seines,1,3.96
39.500000,7.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,3,10.19
37.800000,25.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,other_purse_seines,3,11.48
42.700000,4.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,trawlers,2,4.03
39.900000,16.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,other_purse_seines,1,0.82
35.600000,13.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,drifting_longlines,1,2.97
39.200000,7.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,drifting_longlines,1,5.22
34.000000,24.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,drifting_longlines,1,0.68
40.200000,1.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,trawlers,6,6.88
43.700000,15.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",HRV,trawlers,1,11.38
37.200000,27.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,trawlers,14,354.13
34.400000,16.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,drifting_longlines,1,9.82
39.200000,2.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",FRA,fishing,1,0.79
34.200000,34.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",CYP,drifting_longlines,2,5.77
38.200000,0.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,drifting_longlines,3,22.33
39.000000,25.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,fishing,2,8.20
38.500000,7.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,1,4.01
37.100000,18.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,1,1.16
35.000000,16.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,pots_and_traps,1,1.96
36.000000,14.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,set_longlines,1,2.14
36.400000,12.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,21,787.24
38.100000,24.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,fishing,1,2.00
35.600000,16.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,drifting_longlines,1,1.56
38.800000,20.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,trawlers,2,1.47
36.800000,22.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,trawlers,1,166.02
37.400000,25.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,trawlers,8,67.99
37.100000,24.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,trawlers,4,12.12
35.000000,27.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,fishing,1,5.14
36.000000,34.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,other_purse_seines,8,125.40
43.700000,7.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,1,1.15
39.900000,1.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,drifting_longlines,2,26.75
35.700000,11.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUN,trawlers,2,21.65
33.700000,16.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,drifting_longlines,1,9.13
36.200000,13.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,tuna_purse_seines,2,8.90
43.700000,29.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",BGR,fixed_gear,1,1.61
42.600000,17.800000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",HRV,fixed_gear,1,33.34
40.600000,12.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,set_longlines,1,2.70
38.200000,12.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,fishing,2,10.17
38.400000,2.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,drifting_longlines,1,3.00
36.000000,14.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,fixed_gear,1,44.71
39.200000,14.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,1,4.84
35.900000,17.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,drifting_longlines,1,4.13
35.900000,-5.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,other_purse_seines,1,0.60
39.300000,1.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,1,3.08
38.000000,20.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,4,46.35
34.400000,13.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,drifting_longlines,1,2.95
35.200000,13.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUN,tuna_purse_seines,1,5.81
36.000000,12.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,10,193.72
37.500000,11.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,other_purse_seines,1,0.92
43.200000,17.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",HRV,fishing,1,1.34
44.500000,14.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",HRV,other_purse_seines,3,2.25
37.400000,12.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,3,10.73
36.100000,29.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,other_purse_seines,1,23.95
38.200000,13.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,4,27.78
34.700000,13.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,1,6.91
39.600000,3.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,drifting_longlines,5,92.14
41.100000,17.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,19,545.35
39.400000,25.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,trawlers,9,161.98
39.300000,1.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,drifting_longlines,3,7.59
39.000000,1.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,trawlers,6,48.15
36.900000,12.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUN,trawlers,1,2.36
45.600000,36.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",RUS,fishing,2,4.07
39.900000,20.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ALB,other_purse_seines,2,7.89
42.100000,28.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",BGR,set_gillnets,1,11.86
32.400000,30.800000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,fishing,1,6.52
43.000000,9.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,1,0.77
39.800000,19.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,trawlers,3,44.32
38.000000,23.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,trawlers,10,72.34
40.600000,18.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,23,1259.42
38.900000,26.800000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,trawlers,30,1712.29
35.400000,15.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,other_purse_seines,1,0.70
40.000000,0.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MAR,trawlers,1,1.12
36.200000,11.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUN,trawlers,3,22.59
37.000000,-1.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,trawlers,4,38.74
35.600000,30.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,fishing,1,2.94
35.800000,10.900000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",CMR,fishing,1,1.59
41.900000,8.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",FRA,fishing,1,1.09
38.600000,6.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,1,4.16
42.200000,18.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",HRV,trawlers,8,182.47
40.700000,19.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ALB,trawlers,17,343.56
35.700000,14.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,trawlers,2,43.86
41.200000,29.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,fishing,18,184.02
37.500000,27.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,trawlers,8,44.68
44.700000,37.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",RUS,fishing,1,0.89
44.300000,28.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ROU,dredge_fishing,1,4.96
35.300000,13.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",CYP,trawlers,1,0.84
37.800000,0.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,trawlers,1,4.70
38.200000,1.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,trawlers,2,2.46
42.600000,17.200000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",HRV,trawlers,12,271.71
34.300000,17.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,1,2.30
36.600000,-3.000000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ESP,other_purse_seines,1,0.11
38.200000,15.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,other_purse_seines,1,0.61
34.500000,13.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",MLT,trawlers,1,7.14
36.000000,34.600000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",TUR,purse_seines,2,22.72
37.000000,18.400000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,2,6.84
35.000000,28.800000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",GRC,drifting_longlines,2,15.37
37.200000,18.800000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,3,8.14
39.000000,1.800000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",,trawlers,2,9.72
34.600000,32.300000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",,purse_seines,1,5.84
36.900000,13.100000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,trawlers,14,276.30
38.400000,15.500000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,5,93.90
42.500000,14.700000,"2021-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z",ITA,fishing,10,49.44
