Lat,Lon,Time Range,Flag,Geartype,Vessel IDs,Apparent Fishing Hours
36.900000,-1.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,drifting_longlines,3,27.03
40.200000,24.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,other_purse_seines,3,29.91
38.400000,25.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,drifting_longlines,2,14.37
37.700000,-0.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,drifting_longlines,9,78.00
36.700000,12.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,1,1.60
35.200000,15.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MLT,trawlers,1,3.86
38.300000,13.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,2,1.84
35.800000,13.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUN,trawlers,2,67.94
38.300000,22.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,trawlers,5,614.47
38.500000,-0.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,other_purse_seines,23,55.05
43.400000,14.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,5,12.86
45.700000,36.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",RUS,fishing,2,9.26
42.100000,18.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MNE,fixed_gear,1,10.27
39.800000,4.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,trawlers,3,115.11
38.000000,20.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,2,13.56
41.500000,41.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,other_purse_seines,8,53.62
39.100000,3.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,drifting_longlines,3,12.97
42.500000,14.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,dredge_fishing,1,702.53
35.600000,12.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",PRT,fishing,1,10.93
40.900000,8.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,9,1491.01
44.500000,37.800000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",RUS,trawlers,1,0.60
37.000000,11.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,10,67.58
38.700000,2.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,drifting_longlines,1,2.02
39.100000,14.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,1,1.06
39.100000,18.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,2,17.34
37.200000,26.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,drifting_longlines,1,0.32
43.600000,9.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,drifting_longlines,1,1.88
38.200000,8.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,5,66.51
44.200000,15.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",HRV,trawlers,1,0.83
43.500000,28.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",BGR,fishing,7,123.83
42.700000,4.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,trawlers,4,22.09
46.400000,37.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",RUS,trawlers,1,11.66
37.100000,-1.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,drifting_longlines,6,113.25
39.900000,16.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,other_purse_seines,1,1.33
44.100000,13.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,1,10.74
38.400000,12.800000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,5,33.55
43.400000,15.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",HRV,other_purse_seines,6,21.40
39.100000,7.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,10,470.21
35.600000,13.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MLT,drifting_longlines,1,1.19
36.000000,34.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,fishing,1,1.99
42.100000,10.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,set_longlines,1,12.65
42.600000,9.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,1,0.87
40.100000,0.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,other_purse_seines,3,20.36
34.400000,14.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MLT,set_longlines,1,5.91
37.200000,11.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,9,50.16
39.800000,24.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,trawlers,2,3.94
38.700000,12.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,5,15.67
36.200000,-2.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,fishing,1,1.19
36.400000,34.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",CYP,fishing,1,8.99
37.800000,26.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,trawlers,1,2.42
40.200000,1.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,trawlers,10,41.70
39.100000,0.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,trawlers,17,786.11
36.200000,31.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MAR,other_purse_seines,1,1.47
39.600000,16.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,8,322.28
38.500000,26.800000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,trawlers,1,2.30
42.700000,15.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",HRV,other_purse_seines,16,489.35
42.100000,15.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,pots_and_traps,1,20.00
39.400000,0.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",PRT,fishing,1,2.38
41.000000,2.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,drifting_longlines,1,1.83
43.100000,17.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",HRV,fishing,1,1.59
44.600000,14.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",HRV,trawlers,1,13.83
43.700000,15.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",HRV,trawlers,2,27.43
35.300000,12.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,other_purse_seines,1,2.09
39.700000,15.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,6,19.27
38.700000,16.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fixed_gear,1,0.96
39.500000,26.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,fishing,3,52.33
36.900000,26.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,drifting_longlines,1,0.26
42.000000,36.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,fishing,1,3.20
36.800000,-1.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,fishing,1,48.17
39.500000,13.800000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MLT,drifting_longlines,1,6.01
36.000000,35.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,other_purse_seines,7,36.02
39.300000,14.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,1,5.01
38.500000,10.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,3,28.12
40.400000,1.800000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,drifting_longlines,2,26.90
39.600000,15.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,tuna_purse_seines,1,1.41
37.200000,27.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,trawlers,20,741.71
35.300000,34.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",CYP,fishing,1,2.96
45.800000,36.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",RUS,fishing,1,2.10
36.000000,31.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,fishing,1,15.81
43.200000,9.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,other_purse_seines,1,7.56
39.600000,-0.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,trawlers,12,696.92
44.100000,38.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",RUS,trawlers,18,342.89
39.700000,25.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,drifting_longlines,2,2.48
41.900000,11.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,27,955.03
35.900000,23.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,other_purse_seines,1,2.24
38.400000,11.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,5,59.66
34.900000,16.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MLT,drifting_longlines,1,17.42
38.200000,0.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,drifting_longlines,4,85.53
39.800000,1.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",FRA,fishing,1,1.26
38.800000,9.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,3,18.31
41.300000,37.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,other_purse_seines,1,0.83
35.400000,13.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MLT,set_longlines,1,1.04
39.000000,25.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,fishing,1,3.06
41.800000,37.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,trawlers,2,1.10
40.000000,23.800000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,fishing,1,0.55
43.600000,10.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,5,2.05
37.100000,18.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,3,17.72
38.500000,9.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,drifting_longlines,1,2.28
34.100000,17.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,1,2.92
36.400000,12.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,33,568.70
36.200000,31.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,fishing,1,0.99
35.800000,26.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,drifting_longlines,1,1.23
39.200000,2.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,1,2.41
42.700000,16.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",HRV,trawlers,11,122.18
43.800000,30.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ROU,trawlers,1,11.99
38.700000,16.800000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,1,0.86
40.700000,19.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ALB,trawlers,11,174.03
35.600000,16.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MLT,drifting_longlines,1,7.76
33.800000,15.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,drifting_longlines,1,1.79
35.300000,12.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUN,trawlers,4,53.87
42.000000,18.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MNE,fishing,1,38.47
36.800000,22.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,trawlers,3,132.12
35.700000,14.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MLT,trawlers,1,2.93
41.200000,29.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,fishing,7,59.20
36.100000,29.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,other_purse_seines,3,6.16
36.400000,22.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,1,2.08
39.700000,1.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,1,2.73
37.500000,27.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,trawlers,4,17.16
36.300000,34.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,other_purse_seines,1,4.51
37.400000,25.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,trawlers,11,44.85
38.800000,3.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,drifting_longlines,1,8.72
44.700000,37.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",RUS,fishing,2,118.26
35.400000,14.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUN,tuna_purse_seines,1,0.92
38.200000,13.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,4,31.97
43.300000,14.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,other_purse_seines,1,7.04
41.400000,2.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",BEL,fishing,1,0.29
34.200000,26.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,1,4.23
37.100000,24.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,trawlers,2,3.07
39.300000,0.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",FRA,trawlers,1,3.93
39.500000,23.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,drifting_longlines,1,1.59
39.600000,3.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,drifting_longlines,6,51.65
36.000000,34.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,other_purse_seines,3,6.00
34.300000,15.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MLT,drifting_longlines,1,5.87
41.100000,17.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,21,625.73
39.400000,25.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,trawlers,11,32.48
42.600000,17.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",HRV,trawlers,10,279.26
39.900000,1.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,drifting_longlines,4,44.12
34.500000,14.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUN,trawlers,1,8.98
34.300000,17.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,1,2.53
36.000000,13.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUN,trawlers,2,96.05
41.100000,17.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,drifting_longlines,1,0.82
36.200000,12.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",PRT,fishing,1,0.80
42.400000,10.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,other_purse_seines,1,15.07
39.300000,1.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,drifting_longlines,3,18.27
36.600000,-3.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,other_purse_seines,1,0.30
34.300000,13.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUN,fishing,4,54.66
36.300000,-3.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,fishing,1,46.96
39.600000,7.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,1,9.07
38.200000,15.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,other_purse_seines,1,4.24
42.300000,16.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",HRV,set_gillnets,1,2.09
38.900000,24.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,fishing,1,1.71
35.700000,11.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUN,trawlers,1,9.95
37.800000,2.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,drifting_longlines,1,2.06
33.700000,16.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,drifting_longlines,1,4.23
34.500000,13.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MLT,trawlers,1,4.79
39.000000,1.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,trawlers,4,104.94
43.700000,29.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",BGR,fixed_gear,1,4.19
36.900000,12.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUN,trawlers,1,0.91
44.700000,14.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",HRV,trawlers,2,3.27
36.000000,34.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,purse_seines,1,2.38
43.900000,9.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,other_purse_seines,1,39.80
37.100000,24.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,fishing,1,15.17
38.600000,2.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,1,2.51
39.600000,15.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,3,24.30
39.400000,24.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,drifting_longlines,3,2.10
40.600000,12.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,set_longlines,1,17.12
40.500000,8.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,2,8.09
42.500000,28.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",BGR,fishing,2,17.50
35.700000,32.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,other_purse_seines,1,1.21
38.400000,2.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,drifting_longlines,1,18.99
36.700000,30.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,trawlers,10,39.31
39.700000,4.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,trawlers,2,10.94
35.700000,31.800000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,other_purse_seines,1,1.25
39.200000,14.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,1,5.88
42.100000,28.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",BGR,set_gillnets,1,5.09
38.300000,14.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,1,1.72
35.900000,17.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",MLT,drifting_longlines,2,18.57
42.000000,16.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,set_longlines,2,13.11
38.500000,26.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,fishing,1,31.16
41.300000,29.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,other_purse_seines,4,26.30
37.000000,18.400000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,3,8.91
41.300000,16.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,1,16.17
41.400000,30.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,fishing,3,50.48
38.000000,23.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,trawlers,7,39.10
38.900000,26.800000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,trawlers,32,2941.24
40.600000,18.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,22,1728.73
36.900000,11.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,8,31.64
39.300000,1.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,2,7.33
38.000000,20.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,1,8.21
42.200000,10.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,set_longlines,3,73.05
35.500000,16.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,drifting_longlines,1,6.23
39.300000,26.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,trawlers,7,418.15
37.300000,24.900000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,trawlers,14,238.48
41.500000,40.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",TUR,other_purse_seines,1,5.12
43.600000,15.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",DNK,set_longlines,1,0.30
43.700000,31.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ROU,trawlers,1,8.82
43.900000,37.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",RUS,fishing,1,4.48
40.100000,15.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,tuna_purse_seines,1,6.88
39.700000,12.800000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,1,2.19
43.200000,15.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",CYP,set_longlines,1,0.99
36.900000,13.100000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,21,396.31
43.100000,15.000000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,6,20.43
39.700000,25.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,trawlers,2,2.11
36.500000,-4.600000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ESP,trawlers,14,3478.89
38.400000,15.500000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,6,125.27
38.900000,26.300000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,drifting_longlines,2,3.82
42.500000,14.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,fishing,7,50.46
40.300000,9.700000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",ITA,trawlers,7,286.39
35.300000,26.200000,"2019-01-01T00:00:00.000Z,2020-01-01T00:00:00.000Z",GRC,trawlers,2,51.71
