Lat,Lon,Time Range,Flag,Geartype,Vessel IDs,Apparent Fishing Hours
46.400000,37.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",RUS,trawlers,1,0.58
37.100000,-1.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,7,118.84
35.300000,13.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",MLT,set_longlines,1,11.38
43.400000,15.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",HRV,other_purse_seines,11,57.51
44.100000,13.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,2,79.53
38.400000,12.800000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,1,1.62
41.600000,36.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,purse_seines,1,1.81
39.100000,7.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,12,582.05
34.900000,13.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",MLT,trawlers,1,8.05
35.900000,23.500000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,set_longlines,1,37.75
42.100000,10.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,set_longlines,1,9.88
37.600000,23.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,fixed_gear,1,0.60
42.900000,9.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,1,7.24
42.000000,3.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",FRA,trawlers,1,0.54
42.100000,18.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",MNE,fishing,1,0.95
42.600000,9.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,1,0.96
37.200000,11.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,10,49.95
36.300000,18.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,1,2.01
38.300000,3.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,1,2.43
39.800000,24.500000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,trawlers,3,19.89
38.700000,12.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,2,31.03
37.800000,26.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,trawlers,3,24.78
36.200000,-2.500000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,fishing,1,3.03
33.700000,13.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,1,1.71
40.200000,1.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,trawlers,20,108.87
39.100000,0.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,trawlers,15,1008.96
39.600000,16.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,8,513.19
34.200000,14.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",LBY,tuna_purse_seines,1,9.39
39.700000,25.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,other_purse_seines,2,3.43
38.500000,26.800000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,trawlers,3,19.37
32.700000,15.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",LBY,fishing,1,23.46
42.100000,15.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,pots_and_traps,2,15.29
41.000000,2.500000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,1,18.67
44.600000,14.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",HRV,trawlers,3,66.34
39.100000,3.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,pots_and_traps,1,4.84
43.700000,15.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",HRV,trawlers,1,0.53
35.300000,12.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,other_purse_seines,1,0.11
39.700000,15.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,2,29.65
35.800000,24.800000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,fixed_gear,1,6.23
34.800000,32.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",,drifting_longlines,1,0.94
39.000000,4.500000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,1,1.53
36.800000,13.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",MLT,set_longlines,1,0.79
38.600000,20.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,drifting_longlines,1,1.33
36.000000,35.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,other_purse_seines,13,164.02
38.500000,10.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,2,12.64
40.400000,1.800000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,2,2.98
35.400000,13.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,2,11.71
37.200000,27.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,trawlers,16,506.69
40.600000,25.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,other_purse_seines,2,5.75
37.300000,15.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,1,0.26
40.300000,14.800000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,tuna_purse_seines,1,18.50
34.400000,16.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,drifting_longlines,1,0.97
37.000000,12.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",MLT,fishing,1,5.68
40.100000,3.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,3,30.56
38.400000,1.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,1,17.54
39.600000,-0.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,trawlers,17,564.80
37.400000,26.800000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,fishing,1,1.79
44.100000,38.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",RUS,trawlers,15,86.02
34.200000,34.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",CYP,drifting_longlines,2,10.41
41.900000,11.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,32,808.43
35.900000,23.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,other_purse_seines,1,0.89
38.400000,11.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,2,53.12
38.200000,0.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,5,107.94
38.800000,9.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,2,2.81
42.000000,3.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,1,2.96
43.600000,10.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,3,4.41
36.200000,31.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,fishing,1,1.36
43.500000,14.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,set_longlines,1,4.16
37.100000,18.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,1,11.58
36.400000,12.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,36,582.96
36.500000,13.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,6,26.73
38.400000,4.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,1,5.55
45.000000,13.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",CZE,trollers,1,0.41
39.200000,2.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,2,11.26
42.700000,16.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",HRV,trawlers,6,38.64
43.100000,16.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",HRV,tuna_purse_seines,1,11.91
38.700000,16.800000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,1,0.26
38.400000,1.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,trawlers,3,16.68
38.800000,25.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,trawlers,4,27.72
41.600000,28.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,other_purse_seines,1,1.88
39.100000,1.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,other_purse_seines,1,1.47
39.400000,25.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,trawlers,8,116.27
40.100000,2.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",MLT,fishing,2,57.47
36.200000,11.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,1,4.89
38.800000,1.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,6,33.30
44.800000,34.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",RUS,tuna_purse_seines,1,0.67
36.100000,24.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,4,5.22
39.400000,2.500000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,other_purse_seines,2,81.80
43.600000,14.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",HRV,other_purse_seines,1,5.96
39.200000,-0.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,other_purse_seines,18,55.87
45.100000,13.500000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",HRV,fishing,1,566.52
35.400000,25.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,fixed_gear,1,2.42
32.300000,34.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ISR,trawlers,6,46.93
39.600000,15.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,other_purse_seines,1,3.01
40.400000,24.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,fishing,6,28.36
41.900000,41.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GEO,other_purse_seines,1,11.82
37.800000,9.800000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,4,11.16
34.600000,32.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,trawlers,1,1.62
36.600000,14.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",MLT,fishing,1,3.56
36.000000,33.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,other_purse_seines,13,33.52
39.100000,24.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,trawlers,2,6.31
36.200000,34.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,trawlers,1,1.14
35.900000,14.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,2,7.89
33.100000,16.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,1,19.35
39.700000,0.500000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,trawlers,9,71.09
37.100000,11.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,3,1.82
36.500000,22.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,set_gillnets,1,31.22
39.300000,20.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,other_purse_seines,5,25.00
42.800000,10.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,other_purse_seines,4,25.43
36.100000,16.800000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",MLT,drifting_longlines,2,9.27
42.000000,10.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,1,72.81
37.700000,12.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,5,9.82
32.900000,15.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",LBY,trawlers,1,5.18
36.300000,14.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,purse_seines,1,0.11
36.100000,33.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,fishing,3,4.40
34.700000,16.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,drifting_longlines,1,0.93
43.800000,14.800000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,9,40.95
36.700000,28.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,trawlers,2,27.47
38.400000,1.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,4,58.88
36.400000,-2.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,1,4.15
43.600000,29.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",BGR,fishing,5,38.67
35.700000,35.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,other_purse_seines,2,3.85
42.700000,17.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",HRV,other_purse_seines,17,162.03
39.000000,19.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,1,3.86
35.400000,25.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,trawlers,3,27.58
38.100000,2.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,1,7.16
38.500000,1.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,fishing,1,1.15
42.700000,15.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,set_longlines,2,15.56
35.800000,14.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,5,7.96
36.200000,31.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,drifting_longlines,4,44.13
38.000000,21.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,purse_seines,1,0.80
34.600000,13.500000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,2,3.41
35.100000,13.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUN,fishing,1,2.81
43.400000,7.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,2,22.92
39.500000,19.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,1,10.00
35.300000,29.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,drifting_longlines,1,0.83
36.200000,12.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",MLT,fishing,1,8.71
43.000000,16.800000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",HRV,fishing,1,1.08
40.200000,13.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,2,13.37
36.500000,28.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,other_purse_seines,15,47.55
35.500000,14.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",MLT,drifting_longlines,2,23.41
38.900000,23.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,trawlers,5,20.28
43.200000,16.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",HRV,fishing,1,0.90
34.100000,31.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,drifting_longlines,1,0.11
38.700000,0.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,other_purse_seines,25,88.46
32.300000,16.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,1,21.78
37.700000,10.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,1,10.64
38.500000,24.500000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",PRT,fishing,1,6.27
42.200000,10.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,13,262.80
39.100000,5.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,1,3.58
37.500000,0.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,1,15.96
37.400000,12.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,3,11.75
37.300000,26.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,trawlers,10,91.65
41.500000,10.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",PRT,fishing,1,0.33
43.100000,15.300000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",HRV,fishing,4,57.08
36.100000,31.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,fishing,3,71.30
43.000000,15.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,39,498.59
41.000000,14.000000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,2,1.65
36.400000,34.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",CYP,trawlers,1,1.54
35.700000,14.500000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,2,26.42
37.700000,11.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",MLT,fishing,1,3.07
36.500000,15.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,11,282.23
44.800000,14.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",HRV,other_purse_seines,2,8.98
39.800000,3.700000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,trawlers,3,197.86
35.700000,30.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,drifting_longlines,1,1.07
41.700000,16.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,7,12.17
42.200000,16.100000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",HRV,trawlers,2,3.16
36.200000,31.900000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",TUR,other_purse_seines,2,9.18
44.800000,34.800000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",RUS,trawlers,13,749.42
40.300000,2.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,drifting_longlines,1,2.79
37.800000,23.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",GRC,other_purse_seines,12,198.20
38.400000,0.600000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,fishing,1,3.49
37.000000,19.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,fishing,1,0.96
42.500000,17.800000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,drifting_longlines,2,2.39
36.200000,-3.500000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ESP,trawlers,1,12.27
36.400000,14.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,4,23.65
43.900000,14.200000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",ITA,trawlers,56,1197.37
44.700000,37.400000,"2017-01-01T00:00:00.000Z,2018-01-01T00:00:00.000Z",RUS,fishing,1,9.67
