Lat,Lon,Time Range,Flag,Geartype,Vessel IDs,Apparent Fishing Hours
40.600000,25.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,other_purse_seines,2,23.70
40.100000,3.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,drifting_longlines,1,1.17
38.400000,1.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,fishing,1,0.24
39.600000,-0.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,trawlers,19,432.69
41.900000,11.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,21,967.37
38.100000,0.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,fishing,1,2.02
33.900000,17.300000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",MLT,drifting_longlines,1,7.98
38.100000,13.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,purse_seines,1,8.47
36.500000,13.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,9,17.48
39.800000,16.500000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,12,620.75
38.900000,2.800000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,drifting_longlines,3,25.41
43.400000,10.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,other_purse_seines,2,11.33
39.000000,25.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,trawlers,14,179.95
36.600000,-2.300000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,drifting_longlines,3,21.11
42.300000,15.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,pots_and_traps,1,33.61
35.300000,32.300000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",CYP,drifting_longlines,2,2.75
35.800000,13.400000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUN,trawlers,7,40.09
39.800000,4.300000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,trawlers,3,186.83
38.000000,20.500000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,9,713.64
42.500000,14.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,dredge_fishing,1,235.77
39.100000,14.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,2,8.83
38.200000,8.500000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,fishing,7,144.78
44.200000,15.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",HRV,trawlers,1,1.00
37.100000,-1.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,drifting_longlines,6,114.42
36.000000,-2.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",,trawlers,1,3.46
36.300000,-1.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,drifting_longlines,1,30.74
39.000000,1.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,set_longlines,2,35.10
39.400000,1.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,trawlers,3,22.05
38.000000,12.400000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GBR,pole_and_line,1,0.49
38.800000,0.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",,trawlers,4,31.61
43.200000,4.800000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",FRA,fishing,3,11.68
39.800000,24.500000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,trawlers,1,17.35
37.800000,26.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,trawlers,1,13.73
36.300000,21.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,other_purse_seines,5,20.52
39.700000,25.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,other_purse_seines,24,204.86
35.600000,11.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUN,trawlers,5,34.40
38.500000,26.800000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,trawlers,1,0.92
42.700000,15.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",HRV,other_purse_seines,2,4.03
35.900000,15.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,purse_seines,1,1.01
43.000000,16.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",HRV,set_longlines,2,4.30
38.500000,10.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,12,103.69
35.400000,13.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,fishing,1,2.83
36.300000,30.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,set_gillnets,2,25.32
40.300000,14.800000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,tuna_purse_seines,1,1.04
44.100000,38.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",RUS,trawlers,1,2.12
41.100000,30.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,other_purse_seines,2,1.66
43.500000,14.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,set_longlines,2,7.66
38.700000,16.800000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,2,5.23
44.400000,12.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,45,1111.45
44.000000,14.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,set_longlines,2,2.81
42.400000,15.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,drifting_longlines,7,42.36
43.400000,14.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",CYP,drifting_longlines,1,1.92
36.900000,-1.400000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,drifting_longlines,5,70.78
37.000000,25.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,trawlers,1,15.14
38.300000,13.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,fishing,1,6.98
42.900000,17.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",HRV,fishing,1,0.54
39.100000,3.400000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,drifting_longlines,2,5.97
35.800000,14.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",MLT,trawlers,1,0.96
38.700000,2.500000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,drifting_longlines,1,1.92
35.900000,14.500000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,other_purse_seines,1,0.95
44.500000,37.800000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",RUS,trawlers,2,2.50
39.500000,7.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,1,5.81
40.900000,1.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GBR,set_gillnets,1,0.94
37.800000,25.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,other_purse_seines,9,32.00
42.700000,4.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,trawlers,4,18.07
39.900000,16.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,other_purse_seines,2,22.96
35.600000,13.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",MLT,drifting_longlines,2,5.93
40.100000,0.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,other_purse_seines,1,5.69
42.500000,31.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,other_purse_seines,1,4.00
38.300000,3.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,drifting_longlines,1,2.02
40.200000,1.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,trawlers,13,96.49
36.100000,18.500000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,fishing,2,6.38
37.300000,16.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,drifting_longlines,1,0.84
43.700000,15.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",HRV,trawlers,1,0.27
39.300000,2.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",FRA,tuna_purse_seines,6,31.31
37.200000,27.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,trawlers,5,86.21
43.200000,9.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,other_purse_seines,1,12.86
39.200000,2.300000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",FRA,fishing,3,4.33
38.800000,17.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GBR,trollers,1,0.27
35.900000,23.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,other_purse_seines,1,14.58
38.200000,0.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,drifting_longlines,7,71.70
37.800000,23.500000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,fixed_gear,1,2.56
39.000000,25.500000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,fishing,3,16.24
36.700000,12.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,drifting_longlines,1,2.02
36.400000,12.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,25,614.66
38.100000,24.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,fishing,2,20.86
32.500000,34.400000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ISR,set_gillnets,1,4.17
38.400000,1.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,trawlers,4,6.84
38.200000,1.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,fishing,3,34.27
39.800000,25.500000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,trawlers,5,20.23
35.900000,34.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,trawlers,1,2.51
39.500000,7.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",MLT,fishing,1,1.97
41.700000,41.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,purse_seines,1,9.63
36.700000,13.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",MLT,drifting_longlines,1,13.00
39.300000,26.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,other_purse_seines,1,10.85
38.100000,23.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,trawlers,4,62.18
35.000000,15.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GEO,other_purse_seines,1,4.86
40.400000,2.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",MLT,drifting_longlines,1,1.01
38.500000,10.400000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,6,26.29
34.700000,34.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",,fishing,1,26.39
38.900000,13.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,fishing,2,78.59
39.300000,8.400000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,1,11.92
39.200000,26.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,trawlers,1,3.13
34.700000,14.500000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",MLT,drifting_longlines,4,34.30
43.500000,14.400000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,set_longlines,1,10.30
35.500000,15.300000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",MLT,fishing,1,0.84
34.300000,33.300000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",CYP,drifting_longlines,9,46.07
38.800000,2.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,drifting_longlines,3,58.52
39.500000,4.400000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,fishing,1,2.03
40.800000,0.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,trawlers,2,8.83
33.800000,27.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,drifting_longlines,1,4.19
38.600000,26.400000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,fishing,2,56.68
40.200000,23.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,fishing,1,10.90
44.100000,9.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,other_purse_seines,10,621.60
38.000000,26.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,other_purse_seines,4,6.76
43.000000,4.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",FRA,trawlers,10,129.65
38.000000,0.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,drifting_longlines,4,61.51
37.400000,12.500000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,other_purse_seines,6,103.28
40.200000,24.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,drifting_longlines,1,3.72
40.000000,9.800000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,6,889.59
39.100000,14.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,3,13.07
42.000000,37.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,fishing,1,0.25
42.600000,37.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",TUR,other_purse_seines,2,8.79
35.900000,-0.300000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",DZA,purse_seines,1,1.07
43.300000,4.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",FRA,fishing,1,0.48
44.300000,8.600000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,set_gillnets,1,152.81
38.700000,25.800000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,trawlers,4,15.40
36.500000,-5.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,fishing,2,140.38
41.800000,11.800000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,trawlers,15,683.24
37.600000,15.500000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,drifting_longlines,1,0.29
37.800000,-0.300000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,fishing,1,7.62
39.100000,6.700000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",MLT,trawlers,1,2.09
42.100000,18.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",MNE,fishing,1,166.23
34.900000,34.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",CYP,set_longlines,1,21.71
39.700000,15.300000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,purse_seines,2,6.94
35.200000,26.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",GRC,trawlers,1,0.06
38.100000,8.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",CYP,drifting_longlines,1,6.04
38.900000,16.200000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,other_purse_seines,1,22.61
38.500000,8.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",MLT,drifting_longlines,1,2.09
40.500000,8.000000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,fishing,3,16.99
38.800000,3.900000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ITA,fishing,1,5.26
43.700000,15.400000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",HRV,trawlers,16,319.01
41.300000,10.100000,"2022-01-01T00:00:00.000Z,2023-01-01T00:00:00.000Z",ESP,fixed_gear,1,1.92
