Lat,Lon,Time Range,Flag,Geartype,Vessel IDs,Apparent Fishing Hours
39.100000,7.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,8,435.21
37.500000,25.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,other_purse_seines,4,20.31
36.000000,34.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,fishing,2,2.09
38.700000,12.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,4,81.61
39.600000,16.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,7,524.68
42.100000,15.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,pots_and_traps,1,2.01
41.000000,2.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,4,15.99
43.100000,17.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",HRV,fishing,1,14.61
44.600000,14.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",HRV,trawlers,1,31.07
39.700000,15.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,3,38.22
39.500000,26.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,fishing,1,1.70
38.700000,9.400000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",FRA,trawlers,1,3.61
40.600000,25.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,other_purse_seines,2,1.10
40.100000,3.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,2,7.89
39.600000,-0.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,trawlers,14,493.26
41.900000,11.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,24,863.68
43.600000,10.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,5,5.40
36.500000,13.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,5,2.92
43.800000,30.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ROU,trawlers,1,1.57
39.800000,16.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,13,436.24
38.900000,2.800000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,5,29.38
35.300000,13.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",LBY,fishing,2,4.23
43.400000,10.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,other_purse_seines,3,136.55
39.000000,25.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,trawlers,8,93.40
36.600000,-2.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,2,14.43
42.300000,15.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,pots_and_traps,1,150.54
35.300000,32.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",CYP,drifting_longlines,5,28.37
35.800000,13.400000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUN,trawlers,4,9.18
39.800000,4.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,trawlers,4,380.11
38.000000,20.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,5,127.31
42.500000,14.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,dredge_fishing,1,541.74
39.100000,14.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,1,3.26
38.200000,8.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,3,41.06
44.200000,15.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",HRV,trawlers,1,0.50
36.800000,15.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,set_longlines,1,12.32
37.100000,-1.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,9,139.00
36.300000,-1.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,1,5.88
42.900000,9.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,1.52
39.800000,24.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,trawlers,2,5.44
37.800000,26.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,trawlers,3,19.63
35.600000,11.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUN,trawlers,2,57.20
42.700000,15.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",HRV,other_purse_seines,9,56.53
35.300000,12.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,other_purse_seines,1,28.92
37.300000,-1.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",FRA,tuna_purse_seines,1,4.60
36.900000,26.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,drifting_longlines,1,3.28
43.000000,16.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",HRV,set_longlines,1,20.73
38.500000,10.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,5,29.72
37.800000,-0.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",BEL,set_gillnets,1,242.79
37.400000,26.800000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,fishing,1,1.19
44.100000,38.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",RUS,trawlers,7,13.99
39.200000,11.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,6.13
39.800000,1.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",FRA,fishing,1,13.77
41.100000,30.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,other_purse_seines,1,0.89
35.800000,26.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,drifting_longlines,2,5.02
33.600000,25.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,drifting_longlines,1,10.39
34.700000,27.400000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,drifting_longlines,1,0.90
44.400000,12.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,53,1900.29
42.400000,15.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,drifting_longlines,4,34.17
36.900000,-1.400000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,6,39.53
38.700000,1.400000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GBR,set_gillnets,1,3.03
38.300000,13.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,3,29.17
39.100000,3.400000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,5,26.55
35.800000,14.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",MLT,trawlers,1,5.11
38.700000,2.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,drifting_longlines,1,0.56
37.800000,25.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,other_purse_seines,1,0.94
42.700000,4.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,trawlers,3,6.31
39.900000,16.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,other_purse_seines,1,18.15
35.600000,13.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",MLT,drifting_longlines,1,9.79
39.200000,7.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",MLT,drifting_longlines,2,6.78
40.100000,0.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,other_purse_seines,2,6.97
40.200000,1.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,trawlers,5,22.67
37.400000,-0.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,fishing,1,1.44
43.700000,15.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",HRV,trawlers,1,4.50
39.300000,14.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,2,8.47
37.200000,27.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,trawlers,17,571.74
38.100000,1.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,trawlers,1,3.49
43.200000,9.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,other_purse_seines,1,14.38
35.900000,23.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,other_purse_seines,1,0.79
38.200000,0.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,5,36.75
39.000000,25.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,fishing,1,8.05
37.100000,18.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,0.91
34.100000,17.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,3.22
36.400000,12.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,34,727.26
38.100000,24.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,fishing,1,4.84
38.400000,1.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,trawlers,1,6.41
38.800000,25.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,trawlers,8,35.41
39.300000,16.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,purse_seines,2,9.57
44.800000,37.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",RUS,fishing,1,0.28
41.900000,19.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",MNE,set_gillnets,1,15.94
34.900000,34.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",CYP,fishing,1,3.87
39.100000,1.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,other_purse_seines,1,9.57
39.400000,25.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,trawlers,2,27.61
36.200000,11.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,18.22
39.400000,12.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,4.29
35.900000,25.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,drifting_longlines,1,1.94
38.800000,1.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,4,75.16
36.900000,10.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUN,fishing,1,4.95
39.400000,2.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,other_purse_seines,1,83.81
43.600000,14.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",HRV,other_purse_seines,3,18.44
39.200000,-0.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,other_purse_seines,7,18.98
40.700000,14.400000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,2.06
41.300000,12.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,9.53
45.100000,13.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",HRV,fishing,1,568.83
40.500000,14.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,0.31
32.300000,34.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ISR,trawlers,3,4.43
39.300000,0.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,trawlers,1,15.19
34.700000,32.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",BLZ,fishing,1,0.28
41.900000,41.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GEO,other_purse_seines,10,88.55
37.800000,9.800000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,4,51.13
36.600000,14.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",MLT,fishing,2,3.55
34.600000,32.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,trawlers,1,0.83
36.000000,33.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,other_purse_seines,7,26.14
39.100000,24.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,trawlers,5,8.81
36.200000,34.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,trawlers,1,0.76
35.500000,27.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,fixed_gear,1,0.96
35.900000,14.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,8,251.63
39.700000,0.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,trawlers,1,8.05
37.100000,11.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,2,3.51
41.200000,9.400000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,18.88
41.000000,18.800000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ALB,trawlers,14,811.31
41.500000,18.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,2.00
44.300000,35.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",RUS,fishing,1,9.94
42.800000,10.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,other_purse_seines,2,28.83
42.000000,28.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",BGR,trawlers,1,1.02
36.000000,11.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",DZA,tuna_purse_seines,1,2.81
42.000000,10.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,15.69
38.900000,11.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,0.82
37.700000,12.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,2,20.21
39.400000,1.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",FRA,set_longlines,1,1.25
36.800000,11.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUN,fishing,1,2.00
36.400000,24.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,drifting_longlines,1,10.05
43.800000,14.800000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,2,52.56
38.400000,18.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",MLT,fishing,1,10.70
36.700000,28.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,trawlers,2,3.43
34.200000,16.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",MLT,drifting_longlines,1,3.38
35.300000,15.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,2,18.63
37.600000,-0.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,set_longlines,1,199.03
37.500000,12.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,purse_seines,1,4.92
38.400000,1.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,6,37.61
35.300000,14.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",LBY,set_longlines,1,6.80
44.900000,33.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",RUS,trawlers,8,89.68
36.200000,24.400000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",MLT,drifting_longlines,2,4.64
43.600000,29.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",BGR,fishing,12,145.37
35.700000,35.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,other_purse_seines,8,157.38
39.000000,19.400000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,0.88
35.400000,25.700000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,trawlers,5,263.22
43.700000,7.800000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,0.27
40.800000,11.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,1,1.23
42.700000,15.000000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,set_longlines,4,98.44
35.800000,14.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,5,27.98
37.000000,27.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,other_purse_seines,2,11.68
33.400000,26.400000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,drifting_longlines,2,2.41
38.000000,21.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,purse_seines,1,8.47
43.300000,3.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",FRA,fishing,1,1.00
38.300000,13.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",MLT,trawlers,1,2.01
34.600000,13.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,1,2.10
40.900000,19.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ALB,other_purse_seines,3,13.35
35.300000,29.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,drifting_longlines,2,4.04
43.000000,16.800000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",HRV,fishing,1,1.36
35.500000,14.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",MLT,drifting_longlines,1,23.47
36.500000,28.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",TUR,other_purse_seines,14,27.77
38.900000,23.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,trawlers,5,53.39
43.200000,16.400000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",HRV,fishing,1,0.23
35.000000,29.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,drifting_longlines,1,0.50
34.900000,13.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,2,3.33
38.700000,0.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,other_purse_seines,13,37.36
39.500000,15.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",MLT,trawlers,1,17.68
37.700000,10.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,1,3.12
42.200000,10.400000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,trawlers,17,135.47
37.500000,0.200000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,5,33.03
37.400000,12.100000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ITA,fishing,6,9.52
42.900000,15.900000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",MLT,trawlers,1,5.08
39.800000,4.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,2,7.90
37.300000,26.600000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",GRC,trawlers,9,215.19
43.100000,15.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",HRV,fishing,2,33.73
44.400000,38.300000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",RUS,fishing,3,18.40
39.400000,0.500000,"2020-01-01T00:00:00.000Z,2021-01-01T00:00:00.000Z",ESP,drifting_longlines,2,5.43
